"","occasionyear","FieldPeriodID","BirdID","BloodID","SampleQuality","SampleColour","dROMsAssay","dROMsDilution","dROMsColourInCuvette","dROMsTurbid","dROMsAbs505nm","dROMsCARRU505nm","dROMs505mMolH2O2","dROMsAbs546nm","dROMsCARRU546nm","dROMs546mMolH2O2","OXYanalysed","OXYassay","OXYdilution","OXYabs505nm","OXYmMolHClO505nm","OXYabs546nm","OXYmMolHClO546nm","UseData","CatchID","BloodSource","OccasionDate","Island","birthyear","birthday","age_year","age_date","dROMsAbs505nm._z","dROMsCARRU505nm._z","dROMs505mMolH2O2._z","dROMsAbs546nm._z","dROMsCARRU546nm._z","dROMs546mMolH2O2._z","OXYabs505nm._z","OXYmMolHClO505nm._z","OXYabs546nm._z","OXYmMolHClO546nm._z","sum_roms_z","sum_roms","sum_roms_scale","sum_oxy","sum_oxy_scale","sum_oxy_z","oxyratio","Status","OccasionID","TerritoryID","Resident","CatchType","BleedTime","CatchTime","Year","TerritoryNumber","TQ","TQcorrected","lifespan","lifespan_yrs","AveAge","WithinAge","newstat","SexEstimate","avg_invert","BreedGroupID","PeriodStart","PeriodEnd","PeriodYear","groupsize","nr_helpers","newlifespan"
"375",2008,87,5147,3983,2,"OY",24,NA,"PO",1,0.824000000953674,56.4360008239746,1.35399997234344,0.663999974727631,36.4029998779297,0.874000012874603,1,24,"5/250",0.573000013828278,97.5999984741211,0.632000029087067,98.0289993286133,1,6355,"A","2008-07-17","CN",2007,"2007-08-30",1,322,-0.809766532082354,-0.839396378159712,-0.83997315632903,-0.549684458462966,-0.593892059624092,-0.593452478323373,0.249964480764616,-1.31140121973823,0.174540819934803,-1.33794545444385,-0.728769167743236,96.5550006628036,-0.725668264349577,196.83399784565,-1.423301648956,-1.42729425146027,2.03856865511345,"ABX",2165,407,NA,"R",NA,"10:57:00",2008,126,1942.592225,1942.592225,1107,3.03287671232877,1.66666666666667,-0.666666666666667,"Sub",0,2.59212595028571,NA,NA,NA,NA,NA,NA,1107
"376",2008,87,4890,3979,1,"Y",22,NA,"PO",1,0.968999981880188,69.5299987792969,1.6690000295639,0.740000009536743,42.6360015869141,1.02300000190735,1,22,"10/500",0.546000003814697,116.653999328613,0.602999985218048,117.483001708984,1,6351,"A","2008-07-17","CN",2006,"2006-08-14",2,703,-0.414847123751844,-0.463617410533856,-0.463302435786974,-0.328962705399779,-0.390149929745604,-0.390515087270128,0.0929552078997051,-0.58174684331913,0.0287894417251863,-0.595329696260618,-0.431905157881262,116.567000389099,-0.426428920433313,235.28600102663,-0.643128840747099,-0.647060332509363,2.01846148773879,"ABX",2165,24,NA,"R",NA,"16:02:00",2008,18,1353.503049,1353.503049,3333,9.13150684931507,2.33333333333333,-0.333333333333333,"Sub",1,2.59212595028571,4512,"2008-07-10","2008-09-07",2008,4,0,3125
"377",2008,87,5079,4198,1,"Y",21,NA,"PO",0,0.728999972343445,47.2700004577637,1.13399994373322,0.601999998092651,30.7250003814697,0.736999988555908,1,21,"10/500",0.426999986171722,134.490005493164,0.469999998807907,135.296997070312,1,6590,"A","2008-07-31","CN",2006,"2006-07-26",2,736,-1.06850694604935,-1.10244744679631,-1.10304475709984,-0.72974679089638,-0.77949247574306,-0.780045965275622,-0.599048470307711,0.101265614546619,-0.639655454727107,0.0846822320237809,-0.956594347751167,81.1970007419586,-0.955316369638173,270.684002548456,0.0750797301376088,0.0712044954740588,3.33366996409979,"BrF",2185,62,NA,"R",NA,"13:26:00",2008,45,5899.22295,5899.22295,1150,3.15068493150685,2.5,-0.5,"Dom",0,2.59212595028571,4540,"2008-07-10","2008-09-07",2008,2,0,1150
"378",2008,87,1763,3977,1,"Y",20,NA,"O",1,1.12100005149841,85.3140029907227,2.04800009727478,0.791999995708466,43.6860008239746,1.04799997806549,1,20,"5/250",0.606000006198883,114.353996276855,0.666999995708466,114.793998718262,1,6349,"A","2008-07-17","CN",2002,"2002-06-08",6,2231,-0.000862396469385264,-0.0106391201897021,-0.0101017924288929,-0.177942667897006,-0.355827930343432,-0.356465219408653,0.441864587618284,-0.669823216638746,0.350447221849224,-0.697976748299991,-0.173165242623047,134.009003937244,-0.165618718068879,230.420994997024,-0.741837493146979,-0.745776716733447,1.71944412858205,"BrF",2165,3,NA,"R",NA,"11:21:00",2008,2,2385.566762,2385.566762,4287,11.7452054794521,6.5,-0.5,"Dom",0,2.59212595028571,4497,"2008-07-10","2008-09-07",2008,5,0,4132
"379",2008,87,5199,3597,2,"Y",25,NA,"PO",1,0.916000008583069,63.3759994506836,1.52100002765656,0.693000018596649,37.4790000915527,0.898999989032745,1,25,"10/500",0.508000016212463,134.694000244141,0.560000002384186,135.304992675781,1,5943,"A","2008-07-15","CN",2008,"2008-03-18",0,119,-0.55919692271243,-0.64022836788753,-0.640277855571255,-0.46546159543723,-0.558720149602431,-0.559402610461895,-0.128020651712989,0.109077394547762,-0.187324257596513,0.0849874475008536,-0.60521429804881,104.883999586105,-0.601124780071335,271.066992938519,0.0828504225180849,0.0789757965309351,2.58444561618747,"ABX",2161,3,NA,"N",NA,"10:58:00",2008,2,2385.566762,2385.566762,906,2.48219178082192,0,0,"Sub",1,2.59212595028571,4497,"2008-07-10","2008-09-07",2008,5,0,906
"380",2009,90,1753,4084,1,"YO",28,"10 µl in 400 µl mix","P",1,0.944999992847443,131.38200378418,3.15300011634827,0.796000003814697,98.9169998168945,2.37400007247925,1,28,"10/500",0.421999990940094,142.024993896484,0.465000003576279,143.332992553711,1,6471,"A","2009-02-03","CN",2002,"2002-01-22",7,2569,-0.48021307351396,1.3114464519801,1.31123496241523,-0.166325715303605,1.4495432047092,1.44954162289751,-0.628124223066731,0.389810645416261,-0.66478494071488,0.391439513223809,1.36304520655858,237.567003786564,1.38288359834242,286.244986444711,0.390804672936958,0.38695416892963,1.20490211974842,"BrF",2299,16,NA,"R",NA,"17:36:00",2009,11,41017.68425,41017.68425,3540,9.6986301369863,7,0,"Dom",0,3.28909595685714,4074,"2008-12-30","2009-03-03",2009,2,0,3540
"381",2009,90,1533,4117,1,"YO",29,NA,"Y",1,0.884999990463257,62.5349998474121,1.50100004673004,0.598999977111816,33.8230018615723,0.811999976634979,1,29,"5/250",0.28999999165535,150.139007568359,0.319999992847443,151.337997436523,1,6505,"A","2009-02-16","CN",1999,"1999-08-31",10,3457,-0.643628029088338,-0.664363850707173,-0.664193429723508,-0.738459548617865,-0.678226111735331,-0.6778962805099,-1.39572482378657,0.700528884132633,-1.39354078327809,0.697013793214035,-0.675365671940537,100.155001699924,-0.671837464670402,302.087004989385,0.712231674737711,0.708406348027493,3.01619489653119,"BrM",2310,99,NA,"R",NA,"17:10:00",2009,67,15534.51709,15534.51709,5873,16.0904109589041,9,1,"Dom",1,3.28909595685714,4135,"2008-12-30","2009-03-03",2009,2,0,5665
"382",2009,90,1819,4017,1,"Y",27,NA,"O",1,0.948000013828278,72.197998046875,1.73300004005432,0.640999972820282,38.9860000610352,0.935999989509583,1,27,"10/500",0.372999995946884,150.503997802734,0.412000000476837,151.774002075195,1,6395,"A","2009-01-10","CN",2003,"2003-08-05",6,1985,-0.472042268916883,-0.387049656833428,-0.386772512970948,-0.616481806045733,-0.509459873760278,-0.509008757318134,-0.913066842732367,0.714505829126795,-0.931157761795683,0.713657356270525,-0.448593779111141,115.441998124123,-0.443251074354969,303.062999874353,0.732034145537973,0.72821036995037,2.62524042202129,"ABX",2270,79,NA,"R",NA,"16:10:00",2009,53,9519.563615,9519.563615,3494,9.57260273972603,4.5,1.5,"Sub",1,3.28909595685714,4120,"2008-12-30","2009-03-03",2009,4,0,3344
"383",2009,90,1664,4029,1,"Y",27,NA,"O",0,0.857999980449677,63.9309997558594,1.53400003910065,0.551999986171722,31.4270000457764,0.754000008106232,1,27,"10/500",0.49099999666214,133.733993530273,0.541000008583069,134.880996704102,1,6409,"A","2009-01-06","CN",2001,"2001-11-21",8,2603,-0.717164783447532,-0.624300654867976,-0.624732703862685,-0.874958438655317,-0.756545761871047,-0.756892006421043,-0.226878419059849,0.0723148738826935,-0.282816364263477,0.0688022901322731,-0.691668595722708,99.0559998154641,-0.688270835016522,269.64699023962,0.0540392449040199,0.0501623621444825,2.72216716546154,"TBrF",2276,74,NA,"R",NA,"15:44:00",2009,51.1,15497.70992,15497.70992,2659,7.28493150684931,6.5,1.5,"Sub",0,3.28909595685714,NA,NA,NA,NA,NA,NA,2659
"384",2009,90,5160,4043,1,"YO",28,"10 µl in 400 µl mix","P",0,0.637000024318695,84.1009979248047,2.01799988746643,0.499000012874603,56.7070007324219,1.36099994182587,1,28,"10/500",0.257999986410141,164.860992431641,0.284999996423721,166.410003662109,1,6424,"A","2009-01-02","CN",2007,"2007-10-13",2,447,-1.31907639308111,-0.0454506264195715,-0.0459754387533925,-1.02888267103001,0.0697978561328751,0.0698394834147244,-1.5818098494105,1.2642929338512,-1.56944733497607,1.27235603445122,-0.00533005141613012,145.322998523712,0.00355939323591659,331.813996076584,1.31537814819824,1.31160006580126,2.28328619315161,"BrF",2279,1,NA,"R",NA,"12:20:00",2009,1,6231.278819,6231.278819,1814,4.96986301369863,1.66666666666667,0.333333333333333,"Dom",0,3.28909595685714,4061,"2008-12-30","2009-03-03",2009,4,0,1814
"385",2009,90,1412,4003,1,"R",29,NA,"P",1,1.36199998855591,103.120002746582,2.47499990463257,1.12899994850159,75.5110015869141,1.81200003623962,1,29,"5/250",0.168999999761581,165.507995605469,0.186000004410744,166.985000610352,1,6375,"A","2009-01-15","CN",1998,"1998-06-22",11,3860,0.655520810909608,0.500367543216971,0.500495972308056,0.800783467551965,0.68445630854575,0.684099814031114,-2.09935866445347,1.28906928927103,-2.0670115919063,1.29430533754698,0.589317787408701,185.409004211426,0.602965260029594,332.847996219993,1.33635751803172,1.33258107894356,1.79520944862225,"BrM",2264,129,NA,"R",NA,"12:02:00",2009,88,40128.2328,40128.2328,4463,12.227397260274,10.5,0.5,"Dom",1,3.28909595685714,4152,"2008-12-30","2009-03-03",2009,4,0,4463
"386",2009,90,869,4072,1,"Y",29,"10 µl in 400 µl mix","WY",1,0.694000005722046,90.5699996948242,2.17400002479553,0.694000005722046,82.2369995117188,1.97399997711182,1,29,"10/500",0.430000007152557,132.356002807617,0.455000013113022,135.572998046875,1,6459,"A","2009-01-24","CN",1995,"1995-07-04",14,4953,-1.16383224210381,0.140200449363564,0.140566381749474,-0.462557400565312,0.904313322347418,0.904743087663562,-0.581602880008172,0.0195460633253115,-0.715043912690429,0.095217990705319,0.48449854874288,178.342999219894,0.49730731845984,268.814000874758,0.0371382879126683,0.0332600813053875,1.50728653241563,"BrF",2289,69,NA,"C",NA,"18:10:00",2009,48,34320.17093,34320.17093,5372,14.7178082191781,14,0,"Dom",0,3.28909595685714,4112,"2008-12-30","2009-03-03",2009,2,0,5372
"387",2009,90,3491,4004,1,"Y",29,NA,"PO",1,0.814000010490417,56.4949989318848,1.35599994659424,0.612999975681305,34.923999786377,0.837999999523163,1,29,"10/500",0.509999990463257,122.194000244141,0.563000023365021,122.96199798584,1,6376,"A","2009-01-15","CN",2005,"2005-05-18",4,1338,-0.837002330955056,-0.837703217052003,-0.837581627423411,-0.69780030109382,-0.642237085474008,-0.642484352988932,-0.116390489253503,-0.369597912275714,-0.172246446177007,-0.386180499367028,-0.751243162269397,95.0399986505509,-0.748322082777459,246.228998243809,-0.421100645519753,-0.425014745868723,2.59079336847594,"H",2262,126,NA,"R",NA,"12:42:00",2009,86,52117.68396,52117.68396,3578,9.8027397260274,4,0,"Sub",0,3.28909595685714,4149,"2008-12-30","2009-03-03",2009,7,1,3426
"388",2009,90,5121,4115,1,"Y",27,NA,"O",1,1.09500002861023,85.7009963989258,2.05699992179871,0.814999997615814,53.765998840332,1.28999996185303,1,27,"5/250",0.704999983310699,103.319999694824,0.777999997138977,103.845001220703,1,6503,"A","2009-02-16","CN",2007,"2007-08-16",2,550,-0.0716756034089335,0.000467035768834628,0.000660016372329949,-0.111145320314241,-0.0263365615117326,-0.0268622062569044,1.0175649081793,-1.09235935259018,0.908322349998599,-1.11593177467545,-0.0142158472451112,144.723995149136,-0.00539750159036161,208.648000895977,-1.18360116072445,-1.1875749875491,1.44169597226064,"BrM",2310,134,NA,"R",NA,"10:06:00",2009,92,13372.15844,13372.15844,1121,3.07123287671233,2,0,"Dom",1,3.28909595685714,NA,NA,NA,NA,NA,NA,1121
"389",2009,90,4854,4049,1,"Y",27,NA,"O",0,0.702000021934509,49.6020011901855,1.19000005722046,0.462999999523163,23.867000579834,0.573000013828278,1,27,"10/500",0.63400000333786,113.411003112793,0.699000000953674,114.190002441406,1,6430,"A","2009-01-02","CN",2006,"2006-05-03",3,975,-1.14204353807038,-1.03552236931255,-1.03608094990627,-1.1334350712649,-1.00366431966819,-1.00341327704575,0.604688941712933,-0.705934220009931,0.511276111911238,-0.721033039972385,-1.02779897168533,76.3970018625259,-1.02709073177715,228.934005558491,-0.772007799764757,-0.77594938658382,2.99663599326123,"BrM",2279,5,"N","R",NA,"13:46:00",2009,3.1,8339.418799,8339.418799,2707,7.41643835616438,2,1,"Dom",1,3.28909595685714,NA,NA,NA,NA,NA,NA,2492
"390",2009,90,1752,6442,1,"Y",27,NA,"O",1,0.986999988555908,75.7809982299805,1.81900000572205,0.697000026702881,43.7430000305176,1.04999995231628,1,27,"10/500",0.550000011920929,125.348999023438,0.60699999332428,126.237998962402,1,6475,"A","2009-02-04","CN",2002,"2002-08-18",7,2362,-0.365822620845714,-0.284222688751967,-0.283935487097063,-0.453844642843826,-0.353964760672595,-0.353741262452255,0.116215879428987,-0.248780311579099,0.048893090428828,-0.261126029780177,-0.320499595982229,124.076998233795,-0.314131955682385,252.743997991085,-0.288914407409101,-0.292818153642919,2.03699317028001,"BrM",2300,47,NA,"R",NA,NA,2009,33,44217.10035,44217.10035,2945,8.06849315068493,6,1,"Dom",1,3.28909595685714,4095,"2008-12-30","2009-03-03",2009,5,0,2945
"391",2009,90,4805,4052,1,"O",28,"10 µl in 400 µl mix","PO",0,0.561999976634979,72.5879974365234,1.74199998378754,0.414000004529953,44.6259994506836,1.07099997997284,1,28,"10/500",0.504000008106232,130.608001708984,0.555999994277954,131.667007446289,1,6434,"A","2009-01-19","CN",2005,"2005-07-23",4,1276,-1.52334520930271,-0.375857233517276,-0.376010561621659,-1.27574243759905,-0.325101591537446,-0.325139308503576,-0.151281323242265,-0.0473919336519618,-0.207427906300155,-0.053885012090524,-0.366100255331625,121.002996832132,-0.360097485125332,263.335009157657,-0.0740278412994995,-0.0779147555220429,2.176268489639,"BrM",2281,479,NA,"R",NA,"13:01:00",2009,130,28441.25326,28441.25326,1319,3.61369863013699,2.5,1.5,"Dom",1,3.28909595685714,4180,"2008-12-30","2009-03-03",2009,4,0,1319
"392",2009,90,4967,4132,1,"Y",28,NA,"PO",0,0.876999974250793,63.2459983825684,1.51800000667572,0.626999974250793,36.7080001831055,0.880999982357025,1,28,"10/500",0.375,148.570007324219,0.414000004529953,149.871994018555,1,6520,"A","2009-02-23","CN",2006,"2006-11-24",3,822,-0.665416733121768,-0.643959212151694,-0.643865220203711,-0.657141053569778,-0.583922318768649,-0.583918547794675,-0.901436506967726,0.640445550271047,-0.921105937443862,0.64105218601119,-0.620449140332002,103.856998503208,-0.61648152274826,299.231001347304,0.654284722762027,0.650454857081473,2.88118283466531,"BrM",2317,36,NA,"R",NA,"16:25:00",2009,26.5,17204.0503,17204.0503,1211,3.31780821917808,3,0,"Dom",1,3.28909595685714,4088,"2008-12-30","2009-03-03",2009,2,0,1211
"393",2009,90,4934,4050,1,"YO",29,NA,"O",0,1.0440000295639,76.0640029907227,1.82599997520447,0.745000004768372,45.306999206543,1.08700001239777,1,29,"10/500",0.266999989748001,153.059997558594,0.293999999761581,154.373992919922,1,6431,"A","2009-01-18","CN",2006,"2006-09-08",3,863,-0.210578307530257,-0.276100857880466,-0.275565064653393,-0.314441557934457,-0.302841315159609,-0.303347328127195,-1.5294734251222,0.812385346516956,-1.52421420028466,0.812906556238475,-0.290890273829919,126.0730022192,-0.284285716864881,307.994990468026,0.83210188280033,0.828285945493699,2.4429892605597,"BrM",2280,61,NA,"R",NA,"14:08:00",2009,44,27923.33669,27923.33669,2214,6.06575342465753,3,0,"Dom",1,3.28909595685714,4106,"2008-12-30","2009-03-03",2009,2,0,2214
"394",2009,90,1872,3998,1,"O",29,NA,"PO",1,1.96099996566772,154.083999633789,3.69799995422363,1.69200003147125,119.794998168945,2.875,1,29,"10/500",0.331999987363815,144.804000854492,0.363999992609024,146.199996948242,1,6370,"A","2009-01-11","CN",2003,"2003-08-17",6,1974,2.28694665689556,1.96296118357856,1.9629347857081,2.43586647244664,2.13199574530692,2.13190152687429,-1.1514882926446,0.496230006079385,-1.17240109688871,0.500881395697698,2.05340377587142,284.104997754097,2.0787660175154,291.699997782707,0.50148425169244,0.497642417188996,1.02673307435156,"BrF",2259,171,NA,"C",NA,"17:33:00",2009,114,10950.48576,10950.48576,3482,9.53972602739726,5.5,0.5,"Dom",0,3.28909595685714,4168,"2008-12-30","2009-03-03",2009,6,0,3332
"395",2009,90,1708,4095,1,"YO",29,NA,"Y",0,0.639999985694885,41.689998626709,1.00100004673004,0.397000014781952,17.9340000152588,0.430000007152557,1,29,"5/250",0.36599999666214,140.485000610352,0.400999993085861,141.878997802734,1,6483,"A","2009-02-09","CN",2001,"2001-12-20",8,2608,-1.3109057508222,-1.26258549894652,-1.26208335372189,-1.32511435629171,-1.19760011946982,-1.1981787160485,-0.953772931256028,0.330838104716635,-0.986442720838918,0.335936311708798,-1.24000368181362,62.0919986963272,-1.24099338122346,283.130998402834,0.327623340512589,0.323767887527215,4.55986285427113,"BrM",2303,98,NA,"R",NA,"16:10:00",2009,66,38494.18177,38494.18177,6120,16.7671232876712,8,0,"Dom",1,3.28909595685714,4134,"2008-12-30","2009-03-03",2009,2,0,5753
"396",2009,90,3462,4028,1,"Y",29,"10 µl in 400 µl mix","W",1,1.70799994468689,241.548004150391,5.79699993133545,1.60800004005432,208.04899597168,4.99300003051758,1,29,"10/500",0.358999997377396,141.373992919922,0.389999985694885,143.162994384766,1,6408,"A","2009-01-06","CN",2005,"2005-04-16",4,1361,1.59788023112829,4.47305271053747,4.47287665928409,2.19191098730238,5.01681085079651,5.01660912473502,-0.994479019779689,0.364881198040405,-1.04172767988215,0.384950189502525,4.71761444244694,463.703000068665,4.76429415644824,285.28598728776,0.371347037353525,0.367495009234444,0.615234292738057,"BrF",2276,40,NA,"R",NA,"15:22:00",2009,29,16589.38596,16589.38596,NA,NA,2.75,1.25,"Dom",0,3.28909595685714,4090,"2008-12-30","2009-03-03",2009,3,0,5448
"397",2009,90,1438,4101,1,"O",27,"10 µl in 400 µl mix","PO",0,0.748000025749207,105.358001708984,2.52900004386902,0.610000014305115,75.2119979858398,1.80499994754791,1,27,"10/500",0.409000009298325,145.388000488281,0.451999992132187,146.535995483398,1,6489,"A","2009-02-10","CN",1999,"1999-07-02",10,3511,-1.01675873338542,0.564594904677443,0.565068250596022,-0.706512885709573,0.674682585808532,0.67456572113984,-0.703721145579154,0.518593702390485,-0.730121724109935,0.513707435401749,0.601971378873903,186.261999726295,0.615720098212887,292.78499597311,0.523498347580344,0.51965823743556,1.57189870399408,"BrF",2304,98,NA,"C",NA,"18:10:00",2009,66,38494.18177,38494.18177,5933,16.2547945205479,10,0,"Dom",0,3.28909595685714,4134,"2008-12-30","2009-03-03",2009,2,0,5725
"398",2009,90,1617,4099,1,"Y",29,NA,"PO",0,1.35399997234344,102.439002990723,2.45900011062622,1.12999999523163,75.5899963378906,1.81400001049042,1,29,"5/250",0.300999999046326,148.740997314453,0.333000004291534,149.820007324219,1,6487,"A","2009-02-10","CN",2000,"2000-07-23",9,3124,0.633732106876162,0.48082382661618,0.481363741063163,0.803687835529611,0.687038460703669,0.686823770987525,-1.33175806373363,0.646993445154168,-1.32820399988304,0.639067702937993,0.580075947318978,184.785999417305,0.593649472082409,299.19500464201,0.653554366777103,0.649724443887948,1.61914325536283,"BrF",2304,140,NA,"R",NA,"17:05:00",2009,94.2,30905.84217,30905.84217,4088,11.2,9,0,"Dom",0,3.28909595685714,4158,"2008-12-30","2009-03-03",2009,3,0,4088
"399",2009,90,1577,4060,1,"O",28,NA,"O",1,0.957000017166138,70.2630004882812,1.68599998950958,0.732999980449677,45.3170013427734,1.08800005912781,1,28,"5/250",0.305000007152557,158.315994262695,0.335999995470047,159.871994018555,1,6443,"A","2009-01-21","CN",2000,"2000-04-04",9,3214,-0.447530017463818,-0.442581312436854,-0.442974226267178,-0.349292415714665,-0.30251436890898,-0.301985268467707,-1.30849739220435,1.01365861331685,-1.31312633824709,1.02278122236236,-0.380326274301252,120.044001877308,-0.374437332468205,318.828988283873,1.05191853215241,1.04811981302924,2.65593435155332,"BrM",2285,63,NA,"R",NA,"11:25:00",2009,46,44583.08929,44583.08929,5082,13.9232876712329,9,0,"Dom",1,3.28909595685714,4108,"2008-12-30","2009-03-03",2009,3,1,4927
"400",2009,90,5224,4070,1,"Y",29,"10 µl in 400 µl mix","WY",0,0.335999995470047,37.265998840332,0.893999993801117,0.233999997377396,18.9169998168945,0.453999996185303,1,29,"10/500",0.460999995470047,128.417999267578,0.50900000333786,129.268005371094,1,6456,"A","2009-01-24","CN",2008,"2008-05-27",1,242,-2.13887479954172,-1.38954794984762,-1.39003186074889,-1.79850426566778,-1.16546817364239,-1.16549082666522,-0.401333108919139,-0.131255940898696,-0.443645254325495,-0.145461887127389,-1.29920737441141,58.1009986400604,-1.30067078751673,258.65600463748,-0.1689626117703,-0.172856962209795,4.45183405951198,"ABX",2289,71,NA,"R",NA,"13:35:00",2009,50,25180.03332,25180.03332,2107,5.77260273972603,0.5,0.5,"Sub",0,3.28909595685714,4114,"2008-12-30","2009-03-03",2009,3,0,1952
"401",2009,90,5071,4087,1,"YO",29,NA,"Y",0,0.725000023841858,48.9220008850098,1.17400002479553,0.425000011920929,20.1359996795654,0.483000010251999,1,29,"10/500",0.382999986410141,138.32600402832,0.423000007867813,139.309997558594,1,6474,"A","2009-02-04","CN",2007,"2007-05-18",2,628,-1.0794011357279,-1.0550374031117,-1.0552134662473,-1.24379586124362,-1.12562194225372,-1.125992923119,-0.854915337214322,0.248161436609835,-0.875872802752448,0.237870112950649,-1.09502803801499,71.8650006353855,-1.09485772619976,278.442001581192,0.232485831010026,0.228622925927198,3.87451470283701,"AB",2300,4,NA,"R",NA,"14:50:00",2009,3,5915.225756,5915.225756,1211,3.31780821917808,1,1,"Sub",1,3.28909595685714,4064,"2008-12-30","2009-03-03",2009,4,0,1211
"402",2009,90,1869,4096,1,"Y",29,"10 µl in 400 µl mix","PO",1,0.957000017166138,129.72900390625,3.11299991607666,0.805000007152557,97.515998840332,2.33999991416931,1,29,"10/500",0.423000007867813,133.244995117188,0.465999990701675,134.289001464844,1,6484,"A","2009-02-09","CN",2003,"2003-08-07",6,2013,-0.447530017463818,1.26400772549384,1.26340352901461,-0.140187615244882,1.40374778602429,1.40323354282578,-0.622308968531833,0.0535891566491211,-0.659759103430749,0.0462041129116299,1.31695501851321,234.460002601147,1.33642462327809,268.422996580602,0.0292049972396788,0.0253261692197129,1.14485623817565,"BrM",2303,154,NA,"R",NA,"17:58:00",2009,101,23130.31156,23130.31156,4436,12.1534246575342,6,0,"Dom",1,3.28909595685714,4159,"2008-12-30","2009-03-03",2009,4,0,4228
"403",2009,90,1707,4033,1,"Y",29,NA,"O",0,1.08399999141693,79.4670028686523,1.90699994564056,0.675000011920929,39.8009986877441,0.954999983310699,1,29,"10/500",0.370999991893768,139.850006103516,0.407999992370605,141.061996459961,1,6413,"A","2009-01-06","CN",2001,"2001-12-19",8,2575,-0.101635112039443,-0.178439640479747,-0.178706932317582,-0.517737795554676,-0.482819490232969,-0.483130841507154,-0.924697178497008,0.306521609485359,-0.951261410499325,0.304748998181362,-0.323288396120014,123.889001488686,-0.316943070185405,281.691002547741,0.298406511293339,0.294548769760991,2.27373696746977,"BrF",2276,477,NA,"C",NA,"18:26:00",2009,131,9813.464215,9813.464215,6487,17.772602739726,8,0,"Dom",0,3.28909595685714,4181,"2008-12-30","2009-03-03",2009,3,1,6289
"404",2009,90,4957,4128,1,"Y",29,NA,"P",0,1.16799998283386,86.6139984130859,2.0789999961853,1.00399994850159,65.6790008544922,1.57599997520447,1,29,"10/500",0.592999994754791,111.651000976562,0.653999984264374,112.334999084473,1,6516,"A","2009-02-20","CN",2006,"2006-10-16",3,858,0.127145793297049,0.026668884546576,0.0269672619782442,0.437754434707491,0.363071386205195,0.362668671748586,0.366267491800701,-0.773331785015559,0.285110438454169,-0.791843904359408,0.184504496760557,158.119999170303,0.194912887637087,225.233000040054,-0.847099436861661,-0.851046905589992,1.42444346839053,"BrM",2315,165,NA,"R",NA,"10:38:00",2009,108,40926.32529,40926.32529,3270,8.95890410958904,3.5,-0.5,"Dom",1,3.28909595685714,4164,"2008-12-30","2009-03-03",2009,3,0,3062
"405",2009,90,1415,4030,1,"O",28,NA,"O",1,1.01600003242493,75.4390029907227,1.81099998950958,0.686999976634979,41.5810012817383,0.998000025749207,1,28,"10/500",0.358999997377396,150.796997070312,0.395999997854233,152.179000854492,1,6410,"A","2009-01-06","CN",1998,"1998-08-21",11,3791,-0.28683860930907,-0.294037461778491,-0.293501745267582,-0.482887110880201,-0.424635402273092,-0.424564955131607,-0.994479019779689,0.725725950271351,-1.01157220682669,0.729117335644969,-0.358252799837411,121.53200429678,-0.35218723883246,303.730997920036,0.745587507341404,0.74176479338526,2.49918529425655,"BrF",2276,39,NA,"R",NA,"17:12:00",2009,28.1,3836.344744,3836.344744,5519,15.1205479452055,9.33333333333333,1.66666666666667,"Dom",0,3.28909595685714,4089,"2008-12-30","2009-03-03",2009,3,0,5304
"406",2009,90,3615,4136,1,"Y",28,NA,"PO",0,0.771000027656555,53.9469985961914,1.29499995708466,0.554000020027161,30.7800006866455,0.739000022411346,1,28,"10/500",0.517000019550323,128.796997070312,0.570999979972839,129.744003295898,1,6524,"A","2009-02-24","CN",2005,"2005-09-14",4,1259,-0.95411633104294,-0.910827173457389,-0.910524185606981,-0.869149875805747,-0.777694645444966,-0.777321927137931,-0.0756842274246869,-0.116742589737967,-0.132039448336833,-0.12729166421333,-0.854400875493626,88.0859993100166,-0.852305204340334,259.629000365733,-0.149220992429591,-0.15311379651296,2.94744911108944,"BrM",2318,33,NA,"R",NA,"12:06:00",2009,25,16056.95138,16056.95138,1465,4.01369863013699,3.5,0.5,"Dom",1,3.28909595685714,4086,"2008-12-30","2009-03-03",2009,2,0,1465
"407",2009,90,5133,4106,1,"YO",29,NA,"Y",1,1.01499998569489,73.5960006713867,1.76600003242493,0.684000015258789,40.5089988708496,0.972000002861023,1,29,"10/500",0.556999981403351,116.223999023438,0.612999975681305,117.123001098633,1,6494,"A","2009-02-12","CN",2007,"2007-01-04",2,770,-0.28956231906687,-0.346928985914603,-0.347311787110126,-0.491599695495953,-0.459676633549271,-0.459976882652576,0.156921794647494,-0.598213285560237,0.0790484137007362,-0.609071964868131,-0.402607427177108,118.541999578476,-0.396896766238463,234.517000079156,-0.658731503263337,-0.662664217178274,1.97834523555428,"BrM",2307,177,NA,"R",NA,"18:00:00",2009,120,48044.17226,48044.17226,789,2.16164383561644,1,1,"Dom",1,3.28909595685714,4171,"2008-12-30","2009-03-03",2009,3,0,789
