"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd"
"13127",4957,142,"NS",2006-10-16,"CN",2015,75,2015-09-29
"13128",4958,77,"FL",2006-11-15,"CN",2007,77,2007-01-29
"13129",4958,82,"ABX",2006-11-15,"CN",2007,77,2007-09-16
"13130",4958,85,"B",2006-11-15,"CN",2008,77,2008-02-21
"13131",4958,87,"BrF",2006-11-15,"CN",2008,77,2008-09-07
"13132",4958,90,"BrF",2006-11-15,"CN",2009,77,2009-03-03
"13133",4958,92,"BrF",2006-11-15,"CN",2009,77,2009-09-18
"13134",4958,103,"BrF",2006-11-15,"CN",2010,77,2010-03-19
"13135",4958,104,"BrF",2006-11-15,"CN",2010,77,2010-09-10
"13136",4958,105,"BrF",2006-11-15,"CN",2011,77,2011-10-02
"13137",4958,112,"BrF",2006-11-15,"CN",2012,77,2012-02-28
"13138",4958,116,"BrF",2006-11-15,"CN",2012,77,2012-09-30
"13139",4958,118,"BrF",2006-11-15,"CN",2013,77,2013-02-27
"13140",4958,122,"BrF",2006-11-15,"CN",2013,77,2013-09-30
"13141",4958,124,"BrF",2006-11-15,"CN",2014,77,2014-03-04
"13142",4958,125,"BrF",2006-11-15,"CN",2014,77,2014-10-04
"13143",4958,139,"BrF",2006-11-15,"CN",2015,77,2015-03-05
"13144",4958,142,"BrF",2006-11-15,"CN",2015,77,2015-09-29
"13145",4958,144,"BrF",2006-11-15,"CN",2016,77,2016-03-09
"13146",4958,159,"BrF",2006-11-15,"CN",2016,77,2016-09-19
"13147",4958,161,"BrF",2006-11-15,"CN",2017,77,2017-03-03
"13148",4958,164,"BrF",2006-11-15,"CN",2017,77,2017-09-20
"13149",4958,166,"BrF",2006-11-15,"CN",2018,77,2018-03-14
"13150",4958,167,"BrF",2006-11-15,"CN",2018,77,2018-09-22
"13151",4958,171,"BrF",2006-11-15,"CN",2019,77,2019-03-09
"13152",4958,173,"BrF",2006-11-15,"CN",2019,77,2019-09-23
"13153",4958,174,"BrF",2006-11-15,"CN",2020,77,2020-03-16
"13154",4958,175,"NS",2006-11-15,"CN",2021,77,2021-06-15
"13155",4958,176,"NS",2006-11-15,"CN",2021,77,2021-09-30
"13156",4959,77,"BrM",2006-05-19,"CN",2007,75,2007-01-29
"13157",4959,82,"ABX",2006-05-19,"CN",2007,75,2007-09-16
"13158",4959,85,"ABX",2006-05-19,"CN",2008,75,2008-02-21
"13159",4959,87,"ABX",2006-05-19,"CN",2008,75,2008-09-07
"13160",4959,90,"SEEN1",2006-05-19,"CN",2009,75,2009-03-03
"13161",4960,77,"OFL",2006-10-18,"CN",2007,75,2007-01-29
"13162",4960,82,"ABX",2006-10-18,"CN",2007,75,2007-09-16
"13163",4960,85,"ABX",2006-10-18,"CN",2008,75,2008-02-21
"13164",4960,87,"AB",2006-10-18,"CN",2008,75,2008-09-07
"13165",4960,90,"ABX",2006-10-18,"CN",2009,75,2009-03-03
"13166",4960,92,"BrF",2006-10-18,"CN",2009,75,2009-09-18
"13167",4960,103,"BrF",2006-10-18,"CN",2010,75,2010-03-19
"13168",4960,104,"BrF",2006-10-18,"CN",2010,75,2010-09-10
"13169",4961,77,"OFL",2006-10-18,"CN",2007,75,2007-01-29
"13170",4961,82,"AB",2006-10-18,"CN",2007,75,2007-09-16
"13171",4961,85,"ABX",2006-10-18,"CN",2008,75,2008-02-21
"13172",4961,87,"NSA",2006-10-18,"CN",2008,75,2008-09-07
"13173",4961,90,"BrF",2006-10-18,"CN",2009,75,2009-03-03
"13174",4961,92,"BrF",2006-10-18,"CN",2009,75,2009-09-18
"13175",4961,103,"BrF",2006-10-18,"CN",2010,75,2010-03-19
"13176",4961,104,"BrF",2006-10-18,"CN",2010,75,2010-09-10
"13177",4962,77,"OFL",2006-10-19,"CN",2007,75,2007-01-29
"13178",4963,77,"OFL",2006-10-19,"CN",2007,75,2007-01-29
"13179",4964,77,"OFL",2006-10-20,"CN",2007,75,2007-01-29
"13180",4964,82,"NSA",2006-10-20,"CN",2007,75,2007-09-16
"13181",4964,85,"BrF",2006-10-20,"CN",2008,75,2008-02-21
"13182",4964,87,"BrF",2006-10-20,"CN",2008,75,2008-09-07
"13183",4964,90,"BrF",2006-10-20,"CN",2009,75,2009-03-03
"13184",4964,92,"BrF",2006-10-20,"CN",2009,75,2009-09-18
"13185",4964,103,"BrF",2006-10-20,"CN",2010,75,2010-03-19
"13186",4964,104,"BrF",2006-10-20,"CN",2010,75,2010-09-10
"13187",4965,77,"OFL",2006-10-20,"CN",2007,75,2007-01-29
"13188",4965,82,"ABX",2006-10-20,"CN",2007,75,2007-09-16
"13189",4965,85,"SEEN1",2006-10-20,"CN",2008,75,2008-02-21
"13190",4965,87,"BrF",2006-10-20,"CN",2008,75,2008-09-07
"13191",4965,90,"BrF",2006-10-20,"CN",2009,75,2009-03-03
"13192",4965,92,"BrF",2006-10-20,"CN",2009,75,2009-09-18
"13193",4965,103,"BrF",2006-10-20,"CN",2010,75,2010-03-19
"13194",4965,104,"H",2006-10-20,"CN",2010,75,2010-09-10
"13195",4965,105,"H",2006-10-20,"CN",2011,75,2011-10-02
"13196",4965,112,"ABX",2006-10-20,"CN",2012,75,2012-02-28
"13197",4965,116,"H",2006-10-20,"CN",2012,75,2012-09-30
"13198",4965,118,"ABX",2006-10-20,"CN",2013,75,2013-02-27
"13199",4965,122,"BrF",2006-10-20,"CN",2013,75,2013-09-30
"13200",4965,124,"BrF",2006-10-20,"CN",2014,75,2014-03-04
"13201",4965,125,"BrF",2006-10-20,"CN",2014,75,2014-10-04
"13202",4965,139,"BrF",2006-10-20,"CN",2015,75,2015-03-05
"13203",4965,142,"BrF",2006-10-20,"CN",2015,75,2015-09-29
"13204",4965,144,"BrF",2006-10-20,"CN",2016,75,2016-03-09
"13205",4965,159,"BrF",2006-10-20,"CN",2016,75,2016-09-19
"13206",4965,161,"BrF",2006-10-20,"CN",2017,75,2017-03-03
"13207",4965,164,"BrF",2006-10-20,"CN",2017,75,2017-09-20
"13208",4965,166,"BrF",2006-10-20,"CN",2018,75,2018-03-14
"13209",4965,167,"BrF",2006-10-20,"CN",2018,75,2018-09-22
"13210",4965,171,"BrF",2006-10-20,"CN",2019,75,2019-03-09
"13211",4965,173,"BrF",2006-10-20,"CN",2019,75,2019-09-23
"13212",4965,174,"NS",2006-10-20,"CN",2020,75,2020-03-16
"13213",4966,77,"OFL",2006-10-24,"CN",2007,75,2007-01-29
"13214",4967,77,"FL",2006-11-24,"CN",2007,77,2007-01-29
"13215",4967,82,"ABX",2006-11-24,"CN",2007,77,2007-09-16
"13216",4967,85,"ABX",2006-11-24,"CN",2008,77,2008-02-21
"13217",4967,87,"BrM",2006-11-24,"CN",2008,77,2008-09-07
"13218",4967,90,"BrM",2006-11-24,"CN",2009,77,2009-03-03
"13219",4967,92,"BrM",2006-11-24,"CN",2009,77,2009-09-18
"13220",4967,103,"BrM",2006-11-24,"CN",2010,77,2010-03-19
"13221",4968,77,"FL",2006-11-24,"CN",2007,77,2007-01-29
"13222",4969,77,"FL",2006-11-25,"CN",2007,77,2007-01-29
"13223",4969,82,"ABX",2006-11-25,"CN",2007,77,2007-09-16
"13224",4969,85,"ABX",2006-11-25,"CN",2008,77,2008-02-21
"13225",4969,87,"BrF",2006-11-25,"CN",2008,77,2008-09-07
"13226",4969,90,"BrF",2006-11-25,"CN",2009,77,2009-03-03
"13227",4970,77,"FL",2006-11-25,"CN",2007,77,2007-01-29
"13228",4970,82,"ABX",2006-11-25,"CN",2007,77,2007-09-16
"13229",4970,85,"NSA",2006-11-25,"CN",2008,77,2008-02-21
"13230",4970,87,"BrF",2006-11-25,"CN",2008,77,2008-09-07
"13231",4970,90,"BrF",2006-11-25,"CN",2009,77,2009-03-03
"13232",4970,92,"BrF",2006-11-25,"CN",2009,77,2009-09-18
"13233",4970,103,"SEEN1",2006-11-25,"CN",2010,77,2010-03-19
"13234",4971,77,"FL",2006-11-25,"CN",2007,77,2007-01-29
"13235",4971,82,"ABX",2006-11-25,"CN",2007,77,2007-09-16
"13236",4971,85,"ABX",2006-11-25,"CN",2008,77,2008-02-21
"13237",4971,87,"H",2006-11-25,"CN",2008,77,2008-09-07
"13238",4971,90,"BrF",2006-11-25,"CN",2009,77,2009-03-03
"13239",4971,92,"BrF",2006-11-25,"CN",2009,77,2009-09-18
"13240",4971,103,"BrF",2006-11-25,"CN",2010,77,2010-03-19
"13241",4971,104,"BrF",2006-11-25,"CN",2010,77,2010-09-10
"13242",4971,105,"BrF",2006-11-25,"CN",2011,77,2011-10-02
"13243",4971,112,"BrF",2006-11-25,"CN",2012,77,2012-02-28
"13244",4971,116,"BrF",2006-11-25,"CN",2012,77,2012-09-30
"13245",4971,118,"BrF",2006-11-25,"CN",2013,77,2013-02-27
"13246",4971,122,"BrF",2006-11-25,"CN",2013,77,2013-09-30
"13247",4971,124,"NS",2006-11-25,"CN",2014,77,2014-03-04
"13248",4972,77,"OFL",2006-10-27,"CN",2007,75,2007-01-29
"13249",4972,82,"BrM",2006-10-27,"CN",2007,75,2007-09-16
"13250",4972,85,"BrM",2006-10-27,"CN",2008,75,2008-02-21
"13251",4972,87,"BrM",2006-10-27,"CN",2008,75,2008-09-07
"13252",4972,90,"BrM",2006-10-27,"CN",2009,75,2009-03-03
"13253",4972,92,"BrM",2006-10-27,"CN",2009,75,2009-09-18
"13254",4972,103,"BrM",2006-10-27,"CN",2010,75,2010-03-19
"13255",4972,104,"BrM",2006-10-27,"CN",2010,75,2010-09-10
"13256",4972,105,"BrM",2006-10-27,"CN",2011,75,2011-10-02
"13257",4972,112,"BrM",2006-10-27,"CN",2012,75,2012-02-28
"13258",4972,116,"BrM",2006-10-27,"CN",2012,75,2012-09-30
"13259",4972,118,"BrM",2006-10-27,"CN",2013,75,2013-02-27
"13260",4972,122,"BrM",2006-10-27,"CN",2013,75,2013-09-30
"13261",4972,124,"BrM",2006-10-27,"CN",2014,75,2014-03-04
"13262",4972,125,"TBrM",2006-10-27,"CN",2014,75,2014-10-04
"13263",4972,139,"NS",2006-10-27,"CN",2015,75,2015-03-05
"13264",4973,77,"FL",2006-11-26,"CN",2007,77,2007-01-29
"13265",4973,82,"ABX",2006-11-26,"CN",2007,77,2007-09-16
"13266",4973,85,"ABX",2006-11-26,"CN",2008,77,2008-02-21
"13267",4973,87,"H",2006-11-26,"CN",2008,77,2008-09-07
"13268",4973,90,"H",2006-11-26,"CN",2009,77,2009-03-03
"13269",4973,92,"H",2006-11-26,"CN",2009,77,2009-09-18
"13270",4973,103,"ABX",2006-11-26,"CN",2010,77,2010-03-19
"13271",4973,104,"BrF",2006-11-26,"CN",2010,77,2010-09-10
"13272",4973,105,"BrF",2006-11-26,"CN",2011,77,2011-10-02
"13273",4973,112,"BrF",2006-11-26,"CN",2012,77,2012-02-28
"13274",4973,116,"BrF",2006-11-26,"CN",2012,77,2012-09-30
"13275",4973,118,"BrF",2006-11-26,"CN",2013,77,2013-02-27
"13276",4973,122,"BrF",2006-11-26,"CN",2013,77,2013-09-30
"13277",4973,124,"BrF",2006-11-26,"CN",2014,77,2014-03-04
"13278",4973,125,"BrF",2006-11-26,"CN",2014,77,2014-10-04
"13279",4973,139,"BrF",2006-11-26,"CN",2015,77,2015-03-05
"13280",4973,142,"TBrF",2006-11-26,"CN",2015,77,2015-09-29
"13281",4974,77,"FL",2006-11-26,"CN",2007,77,2007-01-29
"13282",4999,82,"AB",2007-02-17,"CN",2007,77,2007-09-16
"13283",4999,85,"H",2007-02-17,"CN",2008,77,2008-02-21
"13284",4999,87,"BrF",2007-02-17,"CN",2008,77,2008-09-07
"13285",4999,90,"BrF",2007-02-17,"CN",2009,77,2009-03-03
"13286",4999,92,"BrF",2007-02-17,"CN",2009,77,2009-09-18
"13287",4999,103,"BrF",2007-02-17,"CN",2010,77,2010-03-19
"13288",4999,104,"BrF",2007-02-17,"CN",2010,77,2010-09-10
"13289",4999,105,"BrF",2007-02-17,"CN",2011,77,2011-10-02
"13290",4999,112,"BrF",2007-02-17,"CN",2012,77,2012-02-28
"13291",4999,116,"BrF",2007-02-17,"CN",2012,77,2012-09-30
"13292",4999,118,"BrF",2007-02-17,"CN",2013,77,2013-02-27
"13293",4999,122,"BrF",2007-02-17,"CN",2013,77,2013-09-30
"13294",4999,124,"BrF",2007-02-17,"CN",2014,77,2014-03-04
"13295",4999,125,"BrF",2007-02-17,"CN",2014,77,2014-10-04
"13296",4999,139,"BrF",2007-02-17,"CN",2015,77,2015-03-05
"13297",4999,142,"NS",2007-02-17,"CN",2015,77,2015-09-29
"13298",5000,82,"H",2006-10-21,"CN",2007,75,2007-09-16
"13299",5000,85,"SEEN1",2006-10-21,"CN",2008,75,2008-02-21
"13300",5000,87,"BrM",2006-10-21,"CN",2008,75,2008-09-07
"13301",5000,90,"BrM",2006-10-21,"CN",2009,75,2009-03-03
"13302",5000,92,"BrM",2006-10-21,"CN",2009,75,2009-09-18
"13303",5000,103,"BrM",2006-10-21,"CN",2010,75,2010-03-19
"13304",5000,104,"BrM",2006-10-21,"CN",2010,75,2010-09-10
"13305",5000,105,"BrM",2006-10-21,"CN",2011,75,2011-10-02
"13306",5000,112,"BrM",2006-10-21,"CN",2012,75,2012-02-28
"13307",5000,116,"BrM",2006-10-21,"CN",2012,75,2012-09-30
"13308",5000,118,"BrM",2006-10-21,"CN",2013,75,2013-02-27
"13309",5000,122,"BrM",2006-10-21,"CN",2013,75,2013-09-30
"13310",5000,124,"BrM",2006-10-21,"CN",2014,75,2014-03-04
"13311",5000,125,"BrM",2006-10-21,"CN",2014,75,2014-10-04
"13312",5000,139,"BrM",2006-10-21,"CN",2015,75,2015-03-05
"13313",5000,142,"NS",2006-10-21,"CN",2015,75,2015-09-29
"13314",5008,82,"ABX",2007-03-23,"CN",2007,77,2007-09-16
"13315",5008,85,"NSA",2007-03-23,"CN",2008,77,2008-02-21
"13316",5008,87,"BrM",2007-03-23,"CN",2008,77,2008-09-07
"13317",5008,90,"BrM",2007-03-23,"CN",2009,77,2009-03-03
"13318",5009,82,"ABX",2006-10-24,"CN",2007,75,2007-09-16
"13319",5009,85,"NSA",2006-10-24,"CN",2008,75,2008-02-21
"13320",5009,87,"NSA",2006-10-24,"CN",2008,75,2008-09-07
"13321",5009,90,"NSA",2006-10-24,"CN",2009,75,2009-03-03
"13322",5009,92,"BrF",2006-10-24,"CN",2009,75,2009-09-18
"13323",5009,103,"BrF",2006-10-24,"CN",2010,75,2010-03-19
"13324",5009,104,"BrF",2006-10-24,"CN",2010,75,2010-09-10
"13325",5009,105,"FLOAT",2006-10-24,"CN",2011,75,2011-10-02
"13326",5009,112,"BrF",2006-10-24,"CN",2012,75,2012-02-28
"13327",5009,116,"BrF",2006-10-24,"CN",2012,75,2012-09-30
"13328",5009,118,"BrF",2006-10-24,"CN",2013,75,2013-02-27
"13329",5009,122,"BrF",2006-10-24,"CN",2013,75,2013-09-30
"13330",5009,124,"BrF",2006-10-24,"CN",2014,75,2014-03-04
"13331",5009,125,"BrF",2006-10-24,"CN",2014,75,2014-10-04
"13332",5009,139,"BrF",2006-10-24,"CN",2015,75,2015-03-05
"13333",5009,142,"BrF",2006-10-24,"CN",2015,75,2015-09-29
"13334",5009,144,"BrF",2006-10-24,"CN",2016,75,2016-03-09
"13335",5009,159,"BrF",2006-10-24,"CN",2016,75,2016-09-19
"13336",5009,161,"BrF",2006-10-24,"CN",2017,75,2017-03-03
"13337",5009,164,"BrF",2006-10-24,"CN",2017,75,2017-09-20
"13338",5009,166,"BrF",2006-10-24,"CN",2018,75,2018-03-14
"13339",5009,167,"BrF",2006-10-24,"CN",2018,75,2018-09-22
"13340",5009,171,"BrF",2006-10-24,"CN",2019,75,2019-03-09
"13341",5009,173,"BrF",2006-10-24,"CN",2019,75,2019-09-23
"13342",5009,174,"NSA",2006-10-24,"CN",2020,75,2020-03-16
"13343",5009,175,"NSA",2006-10-24,"CN",2021,75,2021-06-15
"13344",5009,176,"NSA",2006-10-24,"CN",2021,75,2021-09-30
"13345",5009,177,"SEEN1",2006-10-24,"CN",2022,75,2022-03-18
"13346",5009,178,"NS",2006-10-24,"CN",2022,75,2022-09-14
"13347",5071,82,"OFL",2007-05-18,"CN",2007,77,2007-09-16
"13348",5071,85,"ABX",2007-05-18,"CN",2008,77,2008-02-21
"13349",5071,87,"H",2007-05-18,"CN",2008,77,2008-09-07
"13350",5071,90,"AB",2007-05-18,"CN",2009,77,2009-03-03
"13351",5071,92,"H",2007-05-18,"CN",2009,77,2009-09-18
"13352",5071,103,"ABX",2007-05-18,"CN",2010,77,2010-03-19
"13353",5071,104,"BrM",2007-05-18,"CN",2010,77,2010-09-10
"13354",5072,82,"OFL",2007-04-20,"CN",2007,77,2007-09-16
"13355",5072,85,"ABX",2007-04-20,"CN",2008,77,2008-02-21
"13356",5072,87,"ABX",2007-04-20,"CN",2008,77,2008-09-07
"13357",5072,90,"BrM",2007-04-20,"CN",2009,77,2009-03-03
"13358",5072,92,"BrM",2007-04-20,"CN",2009,77,2009-09-18
"13359",5072,103,"BrM",2007-04-20,"CN",2010,77,2010-03-19
"13360",5072,104,"BrM",2007-04-20,"CN",2010,77,2010-09-10
"13361",5072,105,"BrM",2007-04-20,"CN",2011,77,2011-10-02
"13362",5072,112,"BrM",2007-04-20,"CN",2012,77,2012-02-28
"13363",5072,116,"BrM",2007-04-20,"CN",2012,77,2012-09-30
"13364",5072,118,"BrM",2007-04-20,"CN",2013,77,2013-02-27
"13365",5072,122,"BrM",2007-04-20,"CN",2013,77,2013-09-30
"13366",5072,124,"BrM",2007-04-20,"CN",2014,77,2014-03-04
"13367",5072,125,"BrM",2007-04-20,"CN",2014,77,2014-10-04
"13368",5072,139,"BrM",2007-04-20,"CN",2015,77,2015-03-05
"13369",5072,142,"NS",2007-04-20,"CN",2015,77,2015-09-29
"13370",5073,82,"ABX",2006-11-21,"CN",2007,77,2007-09-16
"13371",5073,85,"ABX",2006-11-21,"CN",2008,77,2008-02-21
"13372",5073,87,"ABX",2006-11-21,"CN",2008,77,2008-09-07
"13373",5073,90,"ABX",2006-11-21,"CN",2009,77,2009-03-03
"13374",5074,82,"OFL",2007-04-21,"CN",2007,77,2007-09-16
"13375",5074,85,"ABX",2007-04-21,"CN",2008,77,2008-02-21
"13376",5074,87,"FLOAT",2007-04-21,"CN",2008,77,2008-09-07
"13377",5075,82,"SEEN2",2006-11-22,"CN",2007,77,2007-09-16
"13378",5075,85,"FLOAT",2006-11-22,"CN",2008,77,2008-02-21
"13379",5075,87,"BrF",2006-11-22,"CN",2008,77,2008-09-07
"13380",5075,90,"BrF",2006-11-22,"CN",2009,77,2009-03-03
"13381",5075,92,"BrF",2006-11-22,"CN",2009,77,2009-09-18
"13382",5075,103,"BrF",2006-11-22,"CN",2010,77,2010-03-19
"13383",5075,104,"BrF",2006-11-22,"CN",2010,77,2010-09-10
"13384",5075,105,"BrF",2006-11-22,"CN",2011,77,2011-10-02
"13385",5075,112,"BrF",2006-11-22,"CN",2012,77,2012-02-28
"13386",5075,116,"BrF",2006-11-22,"CN",2012,77,2012-09-30
"13387",5075,118,"BrF",2006-11-22,"CN",2013,77,2013-02-27
"13388",5075,122,"BrF",2006-11-22,"CN",2013,77,2013-09-30
"13389",5075,124,"BrF",2006-11-22,"CN",2014,77,2014-03-04
"13390",5075,125,"BrF",2006-11-22,"CN",2014,77,2014-10-04
"13391",5075,139,"BrF",2006-11-22,"CN",2015,77,2015-03-05
"13392",5075,142,"BrF",2006-11-22,"CN",2015,77,2015-09-29
"13393",5075,144,"BrF",2006-11-22,"CN",2016,77,2016-03-09
"13394",5075,159,"BrF",2006-11-22,"CN",2016,77,2016-09-19
"13395",5075,161,"BrF",2006-11-22,"CN",2017,77,2017-03-03
"13396",5075,164,"BrF",2006-11-22,"CN",2017,77,2017-09-20
"13397",5075,166,"BrF",2006-11-22,"CN",2018,77,2018-03-14
"13398",5075,167,"BrF",2006-11-22,"CN",2018,77,2018-09-22
"13399",5075,171,"BrF",2006-11-22,"CN",2019,77,2019-03-09
"13400",5075,173,"NS",2006-11-22,"CN",2019,77,2019-09-23
"13401",5076,82,"OFL",2007-04-22,"CN",2007,77,2007-09-16
"13402",5076,85,"ABX",2007-04-22,"CN",2008,77,2008-02-21
"13403",5076,87,"BrM",2007-04-22,"CN",2008,77,2008-09-07
"13404",5076,90,"BrM",2007-04-22,"CN",2009,77,2009-03-03
"13405",5076,92,"BrM",2007-04-22,"CN",2009,77,2009-09-18
"13406",5076,103,"BrM",2007-04-22,"CN",2010,77,2010-03-19
"13407",5076,104,"BrM",2007-04-22,"CN",2010,77,2010-09-10
"13408",5077,82,"OFL",2007-04-26,"CN",2007,77,2007-09-16
"13409",5077,85,"ABX",2007-04-26,"CN",2008,77,2008-02-21
"13410",5077,87,"ABX",2007-04-26,"CN",2008,77,2008-09-07
"13411",5077,90,"BrM",2007-04-26,"CN",2009,77,2009-03-03
"13412",5077,92,"BrM",2007-04-26,"CN",2009,77,2009-09-18
"13413",5077,103,"BrM",2007-04-26,"CN",2010,77,2010-03-19
"13414",5077,104,"BrM",2007-04-26,"CN",2010,77,2010-09-10
"13415",5077,105,"BrM",2007-04-26,"CN",2011,77,2011-10-02
"13416",5077,112,"BrM",2007-04-26,"CN",2012,77,2012-02-28
"13417",5077,116,"BrM",2007-04-26,"CN",2012,77,2012-09-30
"13418",5077,118,"BrM",2007-04-26,"CN",2013,77,2013-02-27
"13419",5077,122,"BrM",2007-04-26,"CN",2013,77,2013-09-30
"13420",5077,124,"BrM",2007-04-26,"CN",2014,77,2014-03-04
"13421",5077,125,"BrM",2007-04-26,"CN",2014,77,2014-10-04
"13422",5077,139,"BrM",2007-04-26,"CN",2015,77,2015-03-05
"13423",5077,142,"BrM",2007-04-26,"CN",2015,77,2015-09-29
"13424",5077,144,"BrM",2007-04-26,"CN",2016,77,2016-03-09
"13425",5077,159,"BrM",2007-04-26,"CN",2016,77,2016-09-19
"13426",5077,161,"BrM",2007-04-26,"CN",2017,77,2017-03-03
"13427",5077,164,"BrM",2007-04-26,"CN",2017,77,2017-09-20
"13428",5077,166,"BrM",2007-04-26,"CN",2018,77,2018-03-14
"13429",5077,167,"BrM",2007-04-26,"CN",2018,77,2018-09-22
"13430",5077,171,"BrM",2007-04-26,"CN",2019,77,2019-03-09
"13431",5077,173,"BrM",2007-04-26,"CN",2019,77,2019-09-23
"13432",5077,174,"NSA",2007-04-26,"CN",2020,77,2020-03-16
"13433",5077,175,"ABX",2007-04-26,"CN",2021,77,2021-06-15
"13434",5077,176,"SEEN2",2007-04-26,"CN",2021,77,2021-09-30
"13435",5078,82,"ABX",2006-11-27,"CN",2007,77,2007-09-16
"13436",5078,85,"ABX",2006-11-27,"CN",2008,77,2008-02-21
"13437",5078,87,"BrM",2006-11-27,"CN",2008,77,2008-09-07
"13438",5079,82,"AB",2006-07-26,"CN",2007,75,2007-09-16
"13439",5079,85,"ABX",2006-07-26,"CN",2008,75,2008-02-21
"13440",5079,87,"BrF",2006-07-26,"CN",2008,75,2008-09-07
"13441",5079,90,"BrF",2006-07-26,"CN",2009,75,2009-03-03
"13442",5079,92,"BrF",2006-07-26,"CN",2009,75,2009-09-18
"13443",5080,82,"ABX",2007-04-28,"CN",2007,77,2007-09-16
"13444",5080,85,"SEEN1",2007-04-28,"CN",2008,77,2008-02-21
"13445",5080,87,"SEEN1",2007-04-28,"CN",2008,77,2008-09-07
"13446",5080,90,"SEEN2",2007-04-28,"CN",2009,77,2009-03-03
"13447",5080,92,"NSA",2007-04-28,"CN",2009,77,2009-09-18
"13448",5080,103,"SEEN1",2007-04-28,"CN",2010,77,2010-03-19
"13449",5099,82,"ABX",2006-12-07,"CN",2007,77,2007-09-16
"13450",5099,85,"ABX",2006-12-07,"CN",2008,77,2008-02-21
"13451",5099,87,"ABX",2006-12-07,"CN",2008,77,2008-09-07
"13452",5099,90,"BrM",2006-12-07,"CN",2009,77,2009-03-03
"13453",5099,92,"H",2006-12-07,"CN",2009,77,2009-09-18
"13454",5116,82,"ABX",2006-12-15,"CN",2007,77,2007-09-16
"13455",5116,85,"SEEN1",2006-12-15,"CN",2008,77,2008-02-21
"13456",5116,87,"NSA",2006-12-15,"CN",2008,77,2008-09-07
"13457",5116,90,"BrM",2006-12-15,"CN",2009,77,2009-03-03
"13458",5116,92,"BrM",2006-12-15,"CN",2009,77,2009-09-18
"13459",5116,103,"BrM",2006-12-15,"CN",2010,77,2010-03-19
"13460",5116,104,"BrM",2006-12-15,"CN",2010,77,2010-09-10
"13461",5116,105,"BrM",2006-12-15,"CN",2011,77,2011-10-02
"13462",5117,82,"FL",2007-08-12,"CN",2007,82,2007-09-16
"13463",5117,85,"NSA",2007-08-12,"CN",2008,82,2008-02-21
"13464",5117,87,"ABX",2007-08-12,"CN",2008,82,2008-09-07
"13465",5117,90,"BrF",2007-08-12,"CN",2009,82,2009-03-03
"13466",5118,82,"SEEN1",2006-12-19,"CN",2007,77,2007-09-16
"13467",5118,85,"ABX",2006-12-19,"CN",2008,77,2008-02-21
"13468",5118,87,"ABX",2006-12-19,"CN",2008,77,2008-09-07
"13469",5118,90,"H",2006-12-19,"CN",2009,77,2009-03-03
"13470",5118,92,"H",2006-12-19,"CN",2009,77,2009-09-18
"13471",5118,103,"ABX",2006-12-19,"CN",2010,77,2010-03-19
"13472",5118,104,"H",2006-12-19,"CN",2010,77,2010-09-10
"13473",5118,105,"ABX",2006-12-19,"CN",2011,77,2011-10-02
"13474",5118,112,"NSA",2006-12-19,"CN",2012,77,2012-02-28
"13475",5118,116,"ABX",2006-12-19,"CN",2012,77,2012-09-30
"13476",5118,118,"NSA",2006-12-19,"CN",2013,77,2013-02-27
"13477",5118,122,"ABX",2006-12-19,"CN",2013,77,2013-09-30
"13478",5118,124,"BrM",2006-12-19,"CN",2014,77,2014-03-04
"13479",5118,125,"BrM",2006-12-19,"CN",2014,77,2014-10-04
"13480",5118,139,"BrM",2006-12-19,"CN",2015,77,2015-03-05
"13481",5118,142,"TBrM",2006-12-19,"CN",2015,77,2015-09-29
"13482",5119,82,"FL",2007-08-14,"CN",2007,82,2007-09-16
"13483",5119,85,"SEEN1",2007-08-14,"CN",2008,82,2008-02-21
"13484",5119,87,"AB",2007-08-14,"CN",2008,82,2008-09-07
"13485",5119,90,"ABX",2007-08-14,"CN",2009,82,2009-03-03
"13486",5119,92,"BrF",2007-08-14,"CN",2009,82,2009-09-18
"13487",5119,103,"BrF",2007-08-14,"CN",2010,82,2010-03-19
"13488",5119,104,"BrF",2007-08-14,"CN",2010,82,2010-09-10
"13489",5119,105,"BrF",2007-08-14,"CN",2011,82,2011-10-02
"13490",5120,82,"FL",2007-08-10,"CN",2007,82,2007-09-16
"13491",5120,85,"NS",2007-08-10,"CN",2008,82,2008-02-21
"13492",5121,82,"FL",2007-08-16,"CN",2007,82,2007-09-16
"13493",5121,85,"NSA",2007-08-16,"CN",2008,82,2008-02-21
"13494",5121,87,"BrM",2007-08-16,"CN",2008,82,2008-09-07
"13495",5121,90,"BrM",2007-08-16,"CN",2009,82,2009-03-03
"13496",5121,92,"BrM",2007-08-16,"CN",2009,82,2009-09-18
"13497",5121,103,"BrM",2007-08-16,"CN",2010,82,2010-03-19
"13498",5121,104,"BrM",2007-08-16,"CN",2010,82,2010-09-10
"13499",5122,82,"FL",2007-08-15,"CN",2007,82,2007-09-16
"13500",5122,85,"NS",2007-08-15,"CN",2008,82,2008-02-21
"13501",5123,82,"FL",2007-06-24,"CN",2007,82,2007-09-16
"13502",5123,85,"ABX",2007-06-24,"CN",2008,82,2008-02-21
"13503",5123,87,"H",2007-06-24,"CN",2008,82,2008-09-07
