"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns"
"8410",2519,12,"ABX",1989-07-15,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8411",2519,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,NA,NA,NA,NA,NA,1,1
"8412",2520,10,"ABX",1989-01-16,"CN",1989,8,1989-11-25,1989,0,1,1989,NA,1989-07-02,1989-11-26,147,"main",1,1
"8413",2520,NA,"NS",NA,NA,1990,NA,NA,1989,1,0,1990,NA,NA,NA,NA,NA,1,1
"8414",2521,10,"ABX",1989-01-16,"CN",1989,8,1989-11-25,1989,0,1,1989,1,1989-07-02,1989-11-26,147,"main",1,1
"8415",2521,12,"BrM",1989-01-16,"CN",1990,8,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8416",2521,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8417",2522,10,"BrM",1988-09-13,"CN",1989,8,1989-11-25,1988,1,1,1989,1,1989-07-02,1989-11-26,147,"main",1,1
"8418",2522,12,"BrM",1988-09-13,"CN",1990,8,1990-09-11,1988,2,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8419",2522,14,"NSA",1988-09-13,"CN",1991,8,1991-12-30,1988,3,1,1991,1,1991-01-01,1991-12-31,364,"main",1,1
"8420",2522,16,"BrM",1988-09-13,"CN",1993,8,1993-08-12,1988,5,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8421",2522,NA,"NS",NA,NA,1994,NA,NA,1988,6,0,1994,1,NA,NA,NA,NA,1,1
"8422",2523,10,"TBrM",1988-09-13,"CN",1989,8,1989-11-25,1988,1,1,1989,1,1989-07-02,1989-11-26,147,"main",1,1
"8423",2523,NA,"NS",NA,NA,1990,NA,NA,1988,2,0,1990,1,NA,NA,NA,NA,1,1
"8424",2524,10,"BrF",1988-09-13,"CN",1989,8,1989-11-25,1988,1,1,1989,0,1989-07-02,1989-11-26,147,"main",1,1
"8425",2524,12,"BrF",1988-09-13,"CN",1990,8,1990-09-11,1988,2,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8426",2524,NA,"NS",NA,NA,1991,NA,NA,1988,3,0,1991,0,NA,NA,NA,NA,1,1
"8427",2525,10,"FL",1989-07-15,"CN",1989,10,1989-11-25,1989,0,1,1989,NA,1989-07-02,1989-11-26,147,"main",1,1
"8428",2525,NA,"NS",NA,NA,1990,NA,NA,1989,1,0,1990,NA,NA,NA,NA,NA,1,1
"8429",2526,10,"FL",1989-07-15,"CN",1989,10,1989-11-25,1989,0,1,1989,NA,1989-07-02,1989-11-26,147,"main",1,1
"8430",2526,NA,"NS",NA,NA,1990,NA,NA,1989,1,0,1990,NA,NA,NA,NA,NA,1,1
"8431",2527,10,"ABX",1989-01-16,"CN",1989,8,1989-11-25,1989,0,1,1989,0,1989-07-02,1989-11-26,147,"main",1,1
"8432",2527,NA,"NS",NA,NA,1990,NA,NA,1989,1,0,1990,0,NA,NA,NA,NA,1,1
"8433",2528,10,"FL",1989-07-15,"CN",1989,10,1989-11-25,1989,0,1,1989,NA,1989-07-02,1989-11-26,147,"main",1,1
"8434",2528,NA,"NS",NA,NA,1990,NA,NA,1989,1,0,1990,NA,NA,NA,NA,NA,1,1
"8435",2529,10,"FL",1989-07-15,"CN",1989,10,1989-11-25,1989,0,1,1989,0,1989-07-02,1989-11-26,147,"main",1,1
"8436",2529,12,"ABX",1989-07-15,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8437",2529,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,0,NA,NA,NA,NA,1,1
"8438",2530,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8439",2530,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,0,NA,NA,NA,NA,1,1
"8440",2531,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8441",2531,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8442",2532,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8443",2532,14,"NSA",1989-09-20,"CN",1991,10,1991-12-30,1989,2,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8444",2532,16,"ABX",1989-09-20,"CN",1993,10,1993-08-12,1989,4,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8445",2532,NA,"NS",NA,NA,1994,NA,NA,1989,5,0,1994,NA,NA,NA,NA,NA,1,1
"8446",2533,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8447",2533,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8448",2534,12,"BrF",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8449",2534,14,"NSA",1989-05-18,"CN",1991,10,1991-12-30,1989,2,1,1991,0,1991-01-01,1991-12-31,364,"main",1,1
"8450",2534,16,"BrF",1989-05-18,"CN",1993,10,1993-08-12,1989,4,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8451",2534,NA,"NS",NA,NA,1994,NA,NA,1989,5,0,1994,0,NA,NA,NA,NA,1,1
"8452",2535,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8453",2535,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8454",2536,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8455",2536,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8456",2537,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8457",2537,14,"BrM",1989-05-18,"CN",1991,10,1991-12-30,1989,2,1,1991,1,1991-01-01,1991-12-31,364,"main",1,1
"8458",2537,NA,"NS",NA,NA,1992,NA,NA,1989,3,0,1992,1,NA,NA,NA,NA,1,1
"8459",2538,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8460",2538,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8461",2539,12,"BrF",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8462",2539,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,0,NA,NA,NA,NA,1,1
"8463",2540,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8464",2540,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8465",2541,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8466",2541,14,"BrM",1989-05-18,"CN",1991,10,1991-12-30,1989,2,1,1991,1,1991-01-01,1991-12-31,364,"main",1,1
"8467",2541,16,"BrM",1989-05-18,"CN",1993,10,1993-08-12,1989,4,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8468",2541,NA,"NS",NA,NA,1994,NA,NA,1989,5,0,1994,1,NA,NA,NA,NA,1,1
"8469",2542,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8470",2542,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8471",2543,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8472",2543,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,NA,NA,NA,NA,NA,1,1
"8473",2544,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8474",2544,14,"ABX",1989-09-20,"CN",1991,10,1991-12-30,1989,2,1,1991,1,1991-01-01,1991-12-31,364,"main",1,1
"8475",2544,NA,"NS",NA,NA,1992,NA,NA,1989,3,0,1992,1,NA,NA,NA,NA,1,1
"8476",2545,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8477",2545,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8478",2546,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8479",2546,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8480",2547,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8481",2547,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,0,NA,NA,NA,NA,1,1
"8482",2548,12,"BrF",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8483",2548,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,0,NA,NA,NA,NA,1,1
"8484",2549,12,"BrF",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8485",2549,14,"NSA",1989-05-18,"CN",1991,10,1991-12-30,1989,2,1,1991,0,1991-01-01,1991-12-31,364,"main",1,1
"8486",2549,16,"BrF",1989-05-18,"CN",1993,10,1993-08-12,1989,4,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8487",2549,NA,"NS",NA,NA,1994,NA,NA,1989,5,0,1994,0,NA,NA,NA,NA,1,1
"8488",2550,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8489",2550,14,"NSA",1989-05-18,"CN",1991,10,1991-12-30,1989,2,1,1991,1,1991-01-01,1991-12-31,364,"main",1,1
"8490",2550,16,"BrM",1989-05-18,"CN",1993,10,1993-08-12,1989,4,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8491",2550,NA,"NS",NA,NA,1994,NA,NA,1989,5,0,1994,1,NA,NA,NA,NA,1,1
"8492",2551,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8493",2551,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8494",2552,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8495",2552,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8496",2553,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8497",2553,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8498",2554,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8499",2554,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,NA,NA,NA,NA,NA,1,1
"8500",2555,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8501",2555,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,NA,NA,NA,NA,NA,1,1
"8502",2556,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8503",2556,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8504",2557,12,"BrF",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,0,1990-01-22,1990-09-12,233,"main",1,1
"8505",2557,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,0,NA,NA,NA,NA,1,1
"8506",2558,12,"ABX",1989-09-20,"CN",1990,10,1990-09-11,1989,1,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8507",2558,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,NA,NA,NA,NA,NA,1,1
"8508",2559,12,"FL",1990-03-19,"CN",1990,12,1990-09-11,1990,0,1,1990,NA,1990-01-22,1990-09-12,233,"main",1,1
"8509",2559,NA,"NS",NA,NA,1991,NA,NA,1990,1,0,1991,NA,NA,NA,NA,NA,1,1
"8510",2560,12,"BrM",1989-05-18,"CN",1990,10,1990-09-11,1989,1,1,1990,1,1990-01-22,1990-09-12,233,"main",1,1
"8511",2560,NA,"NS",NA,NA,1991,NA,NA,1989,2,0,1991,1,NA,NA,NA,NA,1,1
"8512",2561,14,"FL",1991-05-03,"CN",1991,14,1991-12-30,1991,0,1,1991,0,1991-01-01,1991-12-31,364,"main",1,1
"8513",2561,NA,"NS",NA,NA,1992,NA,NA,1991,1,0,1992,0,NA,NA,NA,NA,1,1
"8514",2562,14,"ABX",1990-11-04,"CN",1991,12,1991-12-30,1990,1,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8515",2562,NA,"NS",NA,NA,1992,NA,NA,1990,2,0,1992,NA,NA,NA,NA,NA,1,1
"8516",2563,14,"ABX",1990-11-04,"CN",1991,12,1991-12-30,1990,1,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8517",2563,NA,"NS",NA,NA,1992,NA,NA,1990,2,0,1992,NA,NA,NA,NA,NA,1,1
"8518",2564,14,"FL",1991-05-03,"CN",1991,14,1991-12-30,1991,0,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8519",2564,NA,"NS",NA,NA,1992,NA,NA,1991,1,0,1992,NA,NA,NA,NA,NA,1,1
"8520",2565,14,"FL",1991-05-03,"CN",1991,14,1991-12-30,1991,0,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8521",2565,NA,"NS",NA,NA,1992,NA,NA,1991,1,0,1992,NA,NA,NA,NA,NA,1,1
"8522",2566,14,"ABX",1990-11-04,"CN",1991,12,1991-12-30,1990,1,1,1991,NA,1991-01-01,1991-12-31,364,"main",1,1
"8523",2566,NA,"NS",NA,NA,1992,NA,NA,1990,2,0,1992,NA,NA,NA,NA,NA,1,1
"8524",2567,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8525",2567,17,"BrF",1992-08-10,"CN",1994,14,1994-07-28,1992,2,1,1994,0,1994-07-07,1994-07-29,22,"main",1,1
"8526",2567,19,"BrF",1992-08-10,"CN",1995,14,1995-09-13,1992,3,1,1995,0,1995-05-22,1995-09-14,115,"main",1,1
"8527",2567,NA,"NS",NA,NA,1996,NA,NA,1992,4,0,1996,0,NA,NA,NA,NA,1,1
"8528",2568,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8529",2568,17,"BrM",1992-08-10,"CN",1994,14,1994-07-28,1992,2,1,1994,1,1994-07-07,1994-07-29,22,"main",1,1
"8530",2568,NA,"NS",NA,NA,1995,NA,NA,1992,3,0,1995,1,NA,NA,NA,NA,1,1
"8531",2569,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8532",2569,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8533",2570,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8534",2570,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8535",2571,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8536",2571,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8537",2572,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8538",2572,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8539",2573,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8540",2573,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8541",2574,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8542",2574,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8543",2575,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8544",2575,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8545",2576,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8546",2576,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8547",2577,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8548",2577,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8549",2578,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8550",2578,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8551",2579,16,"U",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8552",2579,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8553",2580,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8554",2580,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8555",2581,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8556",2581,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8557",2582,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8558",2582,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8559",2583,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8560",2583,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8561",2584,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8562",2584,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8563",2585,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8564",2585,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8565",2586,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8566",2586,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8567",2587,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8568",2587,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8569",2588,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8570",2588,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8571",2589,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8572",2589,17,"ABX",1992-12-13,"CN",1994,14,1994-07-28,1992,2,1,1994,0,1994-07-07,1994-07-29,22,"main",1,1
"8573",2589,NA,"NS",NA,NA,1995,NA,NA,1992,3,0,1995,0,NA,NA,NA,NA,1,1
"8574",2590,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8575",2590,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8576",2591,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8577",2591,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8578",2592,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8579",2592,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8580",2593,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8581",2593,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8582",2594,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8583",2594,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8584",2595,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8585",2595,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8586",2596,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8587",2596,17,"BrM",1992-08-10,"CN",1994,14,1994-07-28,1992,2,1,1994,1,1994-07-07,1994-07-29,22,"main",1,1
"8588",2596,NA,"NS",NA,NA,1995,NA,NA,1992,3,0,1995,1,NA,NA,NA,NA,1,1
"8589",2597,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8590",2597,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8591",2598,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8592",2598,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8593",2599,16,"FL",1993-06-11,"CN",1993,16,1993-08-12,1993,0,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8594",2599,NA,"NS",NA,NA,1994,NA,NA,1993,1,0,1994,NA,NA,NA,NA,NA,1,1
"8595",2600,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8596",2600,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8597",2601,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8598",2601,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8599",2602,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8600",2602,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8601",2603,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8602",2603,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8603",2604,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8604",2604,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8605",2605,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8606",2605,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8607",2606,16,"ABX",1992-12-13,"CN",1993,14,1993-08-12,1992,1,1,1993,NA,1993-08-07,1993-08-13,6,"main",1,1
"8608",2606,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,NA,NA,NA,NA,NA,1,1
"8609",2607,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8610",2607,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8611",2608,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8612",2608,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8613",2609,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8614",2609,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8615",2610,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8616",2610,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
"8617",2611,16,"BrM",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,1,1993-08-07,1993-08-13,6,"main",1,1
"8618",2611,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1
"8619",2612,16,"BrF",1992-08-10,"CN",1993,14,1993-08-12,1992,1,1,1993,0,1993-08-07,1993-08-13,6,"main",1,1
"8620",2612,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,0,NA,NA,NA,NA,1,1
