"","BirdID","CatchID","HaematocritID","BuffyCoat","Total","Cells","BleedToSpinTime","birthyear","birthday","BloodID","BloodSource","OccasionDate","Island","occasionyear","oc","year","age","lifespan","age_date","wbc","Status","FieldPeriodID","OccasionID","TerritoryID","Resident","CatchType","BleedTime","CatchTime","SexEstimate","lifespan_yrs","wbc_z","Cells_z","AveAge","WithinAge","Year","avg_invert","TerritoryNumber","TQ","TQcorrected","newstat","Observer","newlifespan"
"731",4870,6103,791,0.0700000002980232,56.1199989318848,25.0599994659424,59,2006,"2006-03-30",3742,"A","2007-07-17","CN",2007,1,1,1,693,474,0.00124732718514455,"FLOAT",82,2086,4,NA,"R",NA,"11:16:00",0,1.8986301369863,-0.961560102481557,0.544044123291101,1,0,2007,2.00111878428571,3,7260.478375,7260.478375,"Sub","PS",693
"732",4870,6136,820,0.340000003576279,61.7599983215332,25.7099990844727,156,2006,"2006-03-30",3773,"A","2007-07-24","CN",2007,1,1,1,693,481,0.00550518155467201,"FLOAT",82,2225,71,NA,"R",NA,"17:16:00",0,1.8986301369863,0.0681991223251294,0.672226067123867,1,0,2007,2.00111878428571,50,3895.021193,3895.021193,"Sub","PS",693
"733",4870,6176,853,0.00999999977648258,59.3600006103516,25.2700004577637,82,2006,"2006-03-30",3806,"A","2007-08-15","CN",2007,1,1,1,693,503,0.000168463606362206,"FLOAT",82,2230,36,NA,"R",NA,"08:53:00",0,1.8986301369863,-1.22248253574044,0.585456971192962,1,0,2007,2.00111878428571,26.5,6066.448911,6066.448911,"Sub","PS",693
"734",4871,6147,831,0.239999994635582,60.5400009155273,26.5300006866455,363,2006,"2006-04-29",3784,"A","2007-07-26","CN",2007,1,1,1,1595,453,0.00396432096144926,"ABX",82,2091,173,NA,"R",NA,"06:34:00",0,4.36986301369863,-0.304456979153589,0.833932930198884,1,0,2007,2.00111878428571,116,12576.05437,12576.05437,"Sub","PS",1595
"735",4872,6045,744,0.0299999993294477,52.6500015258789,24.4300003051758,48,2006,"2006-04-30",3688,"A","2007-06-19","CN",2007,1,1,1,4528,415,0.000569800540550828,"BrM",82,2213,116,NA,"R",NA,"12:02:00",1,12.4054794520548,-1.12541946726301,0.419806331855674,1.25,-0.25,2007,2.00111878428571,81,6144.522613,6144.522613,"Dom","JC",4161
"736",4872,6152,836,0.109999999403954,57.0800018310547,26.9799995422363,195,2006,"2006-04-30",3789,"A","2007-07-29","CN",2007,1,1,1,4528,455,0.00192711975955312,"BrM",82,2226,95,NA,"R",NA,"11:43:00",1,12.4054794520548,-0.79715272409346,0.922674102328448,1.25,-0.25,2007,2.00111878428571,64,5299.891276,5299.891276,"Dom","PS",4161
"737",4872,6223,898,0.189999997615814,58.3899993896484,26.1499996185303,148,2006,"2006-04-30",3852,"A","2007-09-01","CN",2007,1,1,1,4528,489,0.00325398183938837,"BrM",82,2118,95,NA,"R",NA,"10:02:00",1,12.4054794520548,-0.476252019613008,0.75899553918984,1.25,-0.25,2007,2.00111878428571,64,5299.891276,5299.891276,"Dom","PS",4161
"738",4872,6644,1260,0.28999999165535,62.0800018310547,25.9799995422363,65,2006,"2006-04-30",4248,"A","2008-08-16","CN",2008,1,1,2,4528,839,0.00467139148037656,"BrM",87,2201,95,NA,"R",NA,"12:50:00",1,12.4054794520548,-0.133452448170759,0.725470996082639,1.25,0.75,2008,2.59212595028571,64,16802.35154,16802.35154,"Dom","JC",4161
"739",4875,6259,929,0.0500000007450581,60.1800003051758,28.0699996948242,76,2006,"2006-07-31",3889,"A","2008-01-17","CN",2008,1,1,2,1145,535,0.000830840819067889,"ABX",85,2242,71,NA,"R",NA,"12:32:00",0,3.13698630136986,-1.06228705090494,1.13762551822719,2.33333333333333,-0.333333333333333,2008,1.83148956078571,NA,NA,NA,"Sub","JC",1145
"740",4875,6359,1024,0.100000001490116,53.060001373291,26.1599998474121,236,2006,"2006-07-31",3987,"A","2008-07-22","CN",2008,1,1,2,1145,722,0.00188465885604845,"ABX",87,2168,74,NA,"R",NA,"09:14:00",0,3.13698630136986,-0.807421865140295,0.7609676153885,2.33333333333333,-0.333333333333333,2008,2.59212595028571,51.1,10402.49847,10402.49847,"Sub","JC",1145
"741",4875,6423,1073,0.119999997317791,60.9199981689453,24.2800006866455,180,2006,"2006-07-31",4042,"A","2009-01-03","CN",2009,1,1,3,1145,887,0.0019697964695436,"BrF",90,2279,22,"N","R",NA,"11:30:00",0,3.13698630136986,-0.786831390392709,0.390225941145813,2.33333333333333,0.666666666666667,2009,3.28909595685714,16,8789.300446,8789.300446,"Dom","JC",1145
"742",4876,5732,552,0.0900000035762787,58.560001373291,24.7600002288818,NA,2006,"2006-05-11",3394,"A","2007-06-15","CN",2007,1,1,1,651,400,0.00153688527093046,"ABX",82,2044,39,NA,"R",NA,"10:01:00",0,1.78356164383562,-0.891530673553837,0.484883341871377,1.33333333333333,-0.333333333333333,2007,2.00111878428571,28.1,4072.932468,4072.932468,"Sub","JC",651
"743",4876,6144,828,0.349999994039536,46.7700004577637,24,206,2006,"2006-05-11",3781,"A","2007-07-26","CN",2007,1,1,1,651,441,0.00748342934816963,"ABX",82,2091,71,NA,"R",NA,"09:11:00",0,1.78356164383562,0.546637024966156,0.33500893598836,1.33333333333333,-0.333333333333333,2007,2.00111878428571,50,3895.021193,3895.021193,"Sub","PS",651
"744",4876,6283,952,0.200000002980232,55.4000015258789,24.1499996185303,211,2006,"2006-05-11",6151,"A","2008-01-24","CN",2008,1,1,2,651,623,0.0036101082576109,"ABX",85,2138,38,NA,"R",NA,"10:09:00",0,1.78356164383562,-0.390123084112869,0.364589326698222,1.33333333333333,0.666666666666667,2008,1.83148956078571,NA,NA,NA,"Sub","JC",651
"745",4878,6265,934,0.100000001490116,57.9500007629395,26.8999996185303,240,2006,"2006-05-14",3895,"A","2008-01-18","CN",2008,1,1,2,847,614,0.00172562554225312,"BrF",85,2135,71,NA,"R",NA,"09:30:00",0,2.32054794520548,-0.845883965465839,0.906897868874197,2,0,2008,1.83148956078571,NA,NA,NA,"Dom","JC",847
"746",4879,6500,1135,0.119999997317791,56.0299987792969,26.9699993133545,211,2006,"2006-08-01",4112,"A","2007-06-16","CN",2007,1,1,1,569,319,0.00214170979711195,"ABX",82,2212,77,NA,"R",NA,"09:20:00",1,1.55890410958904,-0.745254267370916,0.920702026129788,1,0,2007,2.00111878428571,52.1,17358.30983,17358.30983,"Sub","JC",569
"747",4881,6191,868,0.140000000596046,54.8699989318848,25,46,2005,"2005-12-15",3821,"A","2007-08-22","CN",2007,1,1,2,1174,615,0.00255148538949018,"BrM",82,2233,76,NA,"R",NA,"11:25:00",1,3.21643835616438,-0.646150315067602,0.53221204223417,3,-1,2007,2.00111878428571,52,5119.42545,5119.42545,"Dom","PS",1174
"748",4881,6243,914,0.200000002980232,51.9700012207031,18.2299995422363,170,2005,"2005-12-15",3873,"A","2008-01-12","CN",2008,1,1,3,1174,758,0.0038483740289111,"BrM",85,2239,76,NA,"R",NA,"09:20:00",1,3.21643835616438,-0.332498667057175,-0.802853077322383,3,0,2008,1.83148956078571,NA,NA,NA,"Dom","JC",1174
"749",4881,6406,1057,0.189999997615814,62.4199981689453,26.7299995422363,269,2005,"2005-12-15",4026,"A","2009-01-07","CN",2009,1,1,4,1174,1119,0.00304389623821459,"SEEN2",90,2276,76,NA,"R",NA,"18:44:00",1,3.21643835616438,-0.5270610814156,0.873373325766996,3,1,2009,3.28909595685714,52,18742.25858,18742.25858,"Sub","JC",1174
"750",4883,6134,818,0.129999995231628,59.2299995422363,26.6499996185303,238,2006,"2006-08-06",3771,"A","2007-07-24","CN",2007,1,1,1,2767,352,0.00219483363559587,"FLOAT",82,2225,168,NA,"R",NA,"08:54:00",0,7.58082191780822,-0.732406302647776,0.857597092312745,3.66666666666667,-2.66666666666667,2007,2.00111878428571,111,7340.22843,7340.22843,"Sub","PS",2612
"751",4883,6493,1129,0.159999996423721,52.5699996948242,23.7600002288818,159,2006,"2006-08-06",4105,"A","2009-02-13","CN",2009,1,1,3,2767,922,0.00304356091596999,"BrF",90,2307,177,NA,"R",NA,"16:26:00",0,7.58082191780822,-0.527142178875657,0.287680235625568,3.66666666666667,-0.666666666666667,2009,3.28909595685714,120,48044.17226,48044.17226,"Dom","MH",2612
"752",4883,6781,1359,0.280000001192093,64.4400024414062,26.6900005340576,131,2006,"2006-08-06",4359,"A","2009-08-22","CN",2009,1,1,3,2767,1112,0.00434512710403279,"BrF",92,2526,177,NA,"R",NA,"15:44:00",0,7.58082191780822,-0.212359268862018,0.865485397107405,3.66666666666667,-0.666666666666667,2009,4.5509424385,120,69486.62608,69486.62608,"Dom","MH",2612
"753",4883,7098,1603,0.200000002980232,57.939998626709,25.2700004577637,190,2006,"2006-08-06",4623,"A","2010-08-28","CN",2010,1,1,4,2767,1483,0.00345184687125686,"BrF",104,3486,177,NA,"R",NA,"15:10:00",0,7.58082191780822,-0.428398494304236,0.585456971192962,3.66666666666667,0.333333333333333,2010,3.4374523775,120,32708.70352,32708.70352,"Dom","MH",2612
"754",4883,7409,2067,0.170000001788139,52.3800010681152,21.9400005340576,110,2006,"2006-08-06",4916,"A","2011-09-24","CN",2011,1,1,5,2767,1875,0.00324551352274831,"BrF",105,3688,138,NA,"R",NA,"17:30:00",0,7.58082191780822,-0.478300076315251,-0.0712293575601892,3.66666666666667,1.33333333333333,2011,9.22112790171429,94,7623.157119,7623.157119,"Dom","SAK",2612
"755",4883,7964,1842,0.0799999982118607,32.5999984741211,14,314,2006,"2006-08-06",5327,"A","2012-06-21","CN",2012,1,1,6,2767,2146,0.00245398779007205,"BrF",116,4220,177,NA,"R",NA,"07:55:00",0,7.58082191780822,-0.669730044124533,-1.63702212646973,3.66666666666667,2.33333333333333,2012,4.47840260407143,120,3878.828969,3878.828969,"Dom","SAK",2612
"756",4884,6150,834,0.209999993443489,58.8899993896484,27.0699996948242,61,2006,"2006-08-06",3787,"A","2007-07-27","CN",2007,1,1,1,406,355,0.00356597037901146,"ABX",82,2092,93,NA,"R",NA,"06:58:00",1,1.11232876712329,-0.400797800462131,0.940422411981379,1,0,2007,2.00111878428571,62.1,3581.890429,3581.890429,"Sub","PS",406
"757",4885,6490,1127,0.379999995231628,53.6800003051758,19.5599994659424,130,2006,"2006-08-05",4102,"A","2009-02-12","CN",2009,1,1,3,NA,922,0.00707898645810903,"BrF",90,2306,155,NA,"R",NA,"16:26:00",0,NA,0.448822783143319,-0.54057296106085,7.66666666666667,-4.66666666666667,2009,3.28909595685714,101.1,53990.43169,53990.43169,"Dom","MH",5704
"758",4885,7000,1524,0.200000002980232,62.9700012207031,24.7999992370605,108,2006,"2006-08-05",4539,"A","2010-02-19","CN",2010,1,1,4,NA,1294,0.00317611559636554,"BrF",103,3377,155,NA,"R",NA,"10:51:00",0,NA,-0.495083918286587,0.492771270530969,7.66666666666667,-3.66666666666667,2010,2.94367555457143,NA,NA,NA,"Dom","JW",5704
"759",4885,8050,1908,0.0900000035762787,35.9199981689453,15.1800003051758,537,2006,"2006-08-05",5406,"A","2012-09-25","CN",2012,1,1,6,NA,2243,0.00250556815601645,"BrF",116,4388,155,NA,"R",NA,"09:11:00",0,NA,-0.657255367200332,-1.40432240091806,7.66666666666667,-1.66666666666667,2012,4.47840260407143,101.1,6750.559464,6750.559464,"Dom","SAK",5704
"760",4885,8350,2180,0.100000001490116,53,20.7999992370605,180,2006,"2006-08-05",5616,"A","2013-07-13","CN",2013,1,1,7,NA,2534,0.00188679248094558,"BrF",122,4731,155,NA,"R",NA,"15:38:00",0,NA,-0.806905849389306,-0.296041154452269,7.66666666666667,-0.666666666666667,2013,3.25588827135714,101.1,12471.2,12471.2,"Dom","HD",5704
"761",4885,11017,3518,0.219999998807907,44.5499992370605,17.0799999237061,214,2006,"2006-08-05",8219,"A","2021-05-27","CN",2021,1,1,15,NA,5409,0.00493827166274993,"BrF",175,14603,155,"Y","R","1899-12-30 09:06:00","08:59:00",0,NA,-0.0689076549801057,-1.02963657427803,7.66666666666667,7.33333333333333,2021,5.32664501235714,101.1,80366.00688,80366.00688,"Dom","KL",5704
"762",4886,6054,751,0.150000005960464,50.0800018310547,24.0300006866455,53,2006,"2006-05-18",3696,"A","2007-06-20","CN",2007,1,1,1,486,398,0.00299520767723792,"ABX",82,2214,86,NA,"R",NA,"10:47:00",1,1.33150684931507,-0.53883637724702,0.34092516458436,1,0,2007,2.00111878428571,58,2904.123379,2904.123379,"Sub","JC",486
"763",4887,6235,910,0.300000011920929,62.1500015258789,26.8199996948242,127,2006,"2006-08-05",3865,"A","2008-01-10","CN",2008,1,1,2,1497,523,0.00482703144900183,"ABX",85,2238,112,NA,"R",NA,"16:49:00",1,4.1013698630137,-0.0958110260996975,0.891121635419927,2.75,-0.75,2008,1.83148956078571,NA,NA,NA,"Sub","JC",1497
"764",4887,6356,1021,0.0799999982118607,58.3899993896484,25.2399997711182,98,2006,"2006-08-05",3984,"A","2008-07-22","CN",2008,1,1,2,1497,717,0.00137009760315297,"H",87,2168,112,NA,"R",NA,"11:32:00",1,4.1013698630137,-0.93186815919145,0.579540742596962,2.75,-0.75,2008,2.59212595028571,78,1920.436609,1920.436609,"Sub","JC",1497
"765",4887,6710,1305,0.219999998807907,55.1100006103516,24.7700004577637,219,2006,"2006-08-05",4299,"A","2009-07-08","CN",2009,1,1,3,1497,1068,0.00399201590222054,"BrM",92,2406,75,NA,"R",NA,"09:54:00",1,4.1013698630137,-0.29775897629473,0.486855418070057,2.75,0.25,2009,4.5509424385,51.2,12107.66849,12107.66849,"Dom","LAB",1497
"766",4887,7047,1560,0.340000003576279,56.9799995422363,23.6800003051758,48,2006,"2006-08-05",4578,"A","2010-07-16","CN",2010,1,1,4,1497,1441,0.00596700607770723,"BrM",104,3420,75,NA,"R",NA,"17:17:00",1,4.1013698630137,0.179891073614258,0.271904002171317,2.75,1.25,2010,3.4374523775,51.2,11237.16527,11237.16527,"Dom","MH",1497
"767",4888,6114,799,0.360000014305115,58.0099983215332,24.5,16,2006,"2006-08-15",3751,"A","2007-07-19","CN",2007,1,1,1,1874,338,0.00620582700778124,"AB",82,2087,77,NA,"R",NA,"12:09:00",1,5.13424657534247,0.23764975544722,0.433610489111265,2,-1,2007,2.00111878428571,52.1,17358.30983,17358.30983,"Sub","PS",1874
"768",4888,6248,919,0.310000002384186,61.560001373291,24.6000003814697,150,2006,"2006-08-15",3878,"A","2008-01-13","CN",2008,1,1,2,1874,516,0.00503573741826922,"B",85,2240,77,NA,"R",NA,"10:40:00",1,5.13424657534247,-0.0453356273487612,0.453330874962856,2,0,2008,1.83148956078571,NA,NA,NA,"Sub","JC",1874
"769",4888,6719,1312,0.0799999982118607,61.0499992370605,27.2999992370605,96,2006,"2006-08-15",4306,"A","2009-07-08","CN",2009,1,1,3,1874,1058,0.00131040129748759,"BrM",92,2406,77,NA,"R",NA,"11:57:00",1,5.13424657534247,-0.946305670696247,0.985779036145492,2,1,2009,4.5509424385,52.1,56126.3765,56126.3765,"Dom","LAB",1874
"770",4890,6299,968,0.340000003576279,59.0400009155273,27.1599998474121,260,2006,"2006-08-14",3928,"A","2008-02-01","CN",2008,1,1,2,3333,536,0.00575880755934847,"ABX",85,2142,39,NA,"R",NA,"16:45:00",1,9.13150684931507,0.129538401525379,0.95817072163431,4.16666666666667,-2.16666666666667,2008,1.83148956078571,NA,NA,NA,"Sub","JC",3125
"771",4890,6351,1016,0.129999995231628,58.7900009155273,27.4699993133545,70,2006,"2006-08-14",3979,"A","2008-07-18","CN",2008,1,1,2,3333,704,0.00221126030289435,"ABX",87,2165,24,NA,"R",NA,"16:02:00",1,9.13150684931507,-0.728433524174068,1.01930357925269,4.16666666666667,-2.16666666666667,2008,2.59212595028571,18,1353.503049,1353.503049,"Sub","JC",3125
"772",4890,6403,1056,0.200000002980232,60.4799995422363,30.8799991607666,170,2006,"2006-08-14",4024,"A","2009-01-08","CN",2009,1,1,3,3333,878,0.00330687838118388,"BrM",90,2274,39,"N","R",NA,"10:00:00",1,9.13150684931507,-0.46345902644158,1.6917661414601,4.16666666666667,-1.16666666666667,2009,3.28909595685714,28.1,3836.344744,3836.344744,"Dom","MH",3125
"773",4890,7382,2048,0.230000004172325,55.560001373291,23.2399997711182,215,2006,"2006-08-14",4890,"A","2011-09-18","CN",2011,1,1,5,3333,1861,0.00413966879926845,"BrM",105,3680,39,NA,"R",NA,"14:25:00",1,9.13150684931507,-0.262049222130124,0.185134530105343,4.16666666666667,0.833333333333333,2011,9.22112790171429,28.1,42700.41813,42700.41813,"Dom","SAK",3125
"774",4890,7911,1759,0.209999993443489,33.439998626709,15.2200002670288,201,2006,"2006-08-14",5278,"A","2012-06-06","CN",2012,1,1,6,3333,2123,0.00627990436805099,"BrM",116,4206,39,NA,"R",NA,"14:50:00",1,9.13150684931507,0.255565315367033,-1.39643428419094,4.16666666666667,1.83333333333333,2012,4.47840260407143,28.1,9061.506484,9061.506484,"Dom","SAK",3125
"775",4890,8492,2273,0.0599999986588955,48.189998626709,20.5200004577637,34,2006,"2006-08-14",5748,"A","2013-09-24","CN",2013,1,1,7,3333,2598,0.00124507159926834,"BrM",122,4877,39,NA,"R",NA,"12:24:00",1,9.13150684931507,-0.962105614413574,-0.351257783474632,4.16666666666667,2.83333333333333,2013,3.25588827135714,28.1,12129.81491,12129.81491,"Dom","SAK",3125
"776",4892,6143,827,0.280000001192093,60.0099983215332,26.1100006103516,306,2006,"2006-08-14",3780,"A","2007-07-26","CN",2007,1,1,1,2759,346,0.00466588916886574,"ABX",82,2091,28,NA,"R",NA,"07:31:00",1,7.55890410958904,-0.134783178520903,0.75110761053025,4.8,-3.8,2007,2.00111878428571,22,9346.320361,9346.320361,"Sub","PS",2604
"777",4892,7070,1576,0.219999998807907,53.9599990844727,24.4400005340576,186,2006,"2006-08-14",4600,"A","2010-07-28","CN",2010,1,1,4,2759,1444,0.00407709419089322,"BrM",104,3452,173,NA,"R",NA,"14:54:00",1,7.55890410958904,-0.277182849215686,0.421778408054334,4.8,-0.8,2010,3.4374523775,116,29681.02248,29681.02248,"Dom","MH",2604
"778",4892,7302,2019,0.129999995231628,38.4000015258789,17.7000007629395,140,2006,"2006-08-14",4813,"A","2011-09-02","CN",2011,1,1,5,2759,1845,0.00338541640796595,"BrM",105,3633,173,NA,"R",NA,"11:00:00",1,7.55890410958904,-0.444464657316192,-0.907370482906199,4.8,0.2,2011,9.22112790171429,116,27315.92288,27315.92288,"Dom","SAK",2604
"779",4892,8427,2228,0.430000007152557,52.5,22,262,2006,"2006-08-14",5685,"A","2013-08-24","CN",2013,1,1,7,2759,2567,0.00819047632671537,"BrM",122,4818,95,NA,"R",NA,"15:38:00",1,7.55890410958904,0.717635862723487,-0.0593972765032582,4.8,2.2,2013,3.25588827135714,64,2622.700641,2622.700641,"Dom","MB",2604
"780",4892,8496,2276,0.180000007152557,60.4599990844727,26.2900009155273,213,2006,"2006-08-14",5752,"A","2013-09-28","CN",2013,1,1,7,2759,2602,0.00297717515511482,"BrM",122,4882,173,NA,"R",NA,"09:30:00",1,7.55890410958904,-0.543197530633498,0.786604229836091,4.8,2.2,2013,3.25588827135714,116,48327.34692,48327.34692,"Dom","SAK",2604
"781",4894,6141,825,0.109999999403954,55.4099998474121,24.6299991607666,103,2006,"2006-08-15",3778,"A","2007-07-25","CN",2007,1,1,1,754,344,0.00198520122192513,"ABX",82,2090,71,NA,"R",NA,"11:17:00",1,2.06575342465753,-0.783105761356574,0.459246727423787,1.66666666666667,-0.666666666666667,2007,2.00111878428571,50,3895.021193,3895.021193,"Sub","PS",754
"782",4894,6255,926,0.189999997615814,59.8199996948242,24.6100006103516,201,2006,"2006-08-15",3885,"A","2008-01-17","CN",2008,1,1,2,754,520,0.00317619522877151,"ABX",85,2242,71,NA,"R",NA,"10:27:00",1,2.06575342465753,-0.495064659242589,0.455302951161536,1.66666666666667,0.333333333333333,2008,1.83148956078571,NA,NA,NA,"Sub","JC",754
"783",4894,6551,1173,0.129999995231628,57.9799995422363,27.2700004577637,199,2006,"2006-08-15",4159,"A","2008-07-24","CN",2008,1,1,2,754,709,0.00224215240182829,"BrM",87,2172,110,NA,"R",NA,"10:31:00",1,2.06575342465753,-0.720962290756943,0.97986318368458,1.66666666666667,0.333333333333333,2008,2.59212595028571,77,26537.97426,26537.97426,"Dom","JC",754
"784",4896,6266,935,0.209999993443489,59.9199981689453,27.0699996948242,264,2006,"2006-08-15",3896,"A","2008-01-18","CN",2008,1,1,2,4054,521,0.00350467289487211,"BrF",85,2135,47,NA,"R",NA,"09:07:00",0,11.1068493150685,-0.415622555907429,0.940422411981379,3.75,-1.75,2008,1.83148956078571,NA,NA,NA,"Dom","JC",3332
"785",4896,6448,1094,0.28999999165535,53.2200012207031,21.2999992370605,46,2006,"2006-08-15",4064,"A","2009-01-23","CN",2009,1,1,3,4054,892,0.0054490790117182,"BrF",90,2287,48,NA,"R",NA,"15:10:00",0,11.1068493150685,0.0546307599228684,-0.197439601329364,3.75,-0.75,2009,3.28909595685714,33.1,21663.17422,21663.17422,"Dom","MH",3332
"786",4896,7147,1616,0.259999990463257,58.1100006103516,24,NA,2006,"2006-08-15",4663,"A","2010-09-04","CN",2010,1,1,4,4054,1481,0.00447427271953842,"BrF",104,3516,51,NA,"R",NA,"13:55:00",0,11.1068493150685,-0.18112548833114,0.33500893598836,3.75,0.25,2010,3.4374523775,35,28835.48319,28835.48319,"Dom","MH",3332
"787",4896,8041,1904,0.200000002980232,38.9000015258789,16.4699993133545,150,2006,"2006-08-15",5398,"A","2012-09-23","CN",2012,1,1,6,4054,2231,0.00514138804974541,"BrF",116,4343,48,NA,"R",NA,"09:46:00",0,11.1068493150685,-0.0197840929543773,-1.14993058945121,3.75,2.25,2012,4.47840260407143,33.1,17830.2528,17830.2528,"Dom","SAK",3332
"788",4897,6280,949,0.0199999995529652,32.9799995422363,15.8699998855591,44,2006,"2006-08-13",3910,"A","2008-01-22","CN",2008,1,1,2,1314,527,0.000606428133128138,"BrM",85,2244,4,NA,"R",NA,"12:53:00",1,3.6,-1.11656110855331,-1.26825234035817,2.33333333333333,-0.333333333333333,2008,1.83148956078571,NA,NA,NA,"Dom","JC",1314
"789",4897,6334,999,0.100000001490116,60.3400001525879,28.2299995422363,76,2006,"2006-08-13",3962,"A","2008-07-16","CN",2008,1,1,2,1314,703,0.0016572754596824,"BrM",87,2161,25,NA,"R",NA,"11:34:00",1,3.6,-0.862414387113705,1.16917798513571,2.33333333333333,-0.333333333333333,2008,2.59212595028571,19,2600.15026,2600.15026,"Dom","JC",1314
"790",4897,6697,1295,0.200000002980232,57.5800018310547,25.4899997711182,166,2006,"2006-08-13",4287,"A","2009-06-20","CN",2009,1,1,3,1314,1042,0.0034734282150086,"BrM",92,2398,25,NA,"R",NA,"15:14:00",1,3.6,-0.423179060786,0.628841519158414,2.33333333333333,0.666666666666667,2009,4.5509424385,19,12083.60798,12083.60798,"Dom","MH",1314
"791",4902,6190,867,0.239999994635582,56.8699989318848,22.8999996185303,69,2006,"2006-08-24",3820,"A","2007-08-21","CN",2007,1,1,1,NA,362,0.00422015120701934,"ABX",82,2112,9,NA,"R",NA,"11:13:00",1,NA,-0.242584605770939,0.11808544389096,1.5,-0.5,2007,2.00111878428571,6,4973.081234,4973.081234,"Sub","PS",1865
"792",4902,6230,905,0.140000000596046,59,22.2900009155273,74,2006,"2006-08-24",3859,"A","2008-01-09","CN",2008,1,1,2,NA,503,0.00237288136603468,"BrM",85,2131,11,NA,"R",NA,"17:31:00",1,NA,-0.689345578404263,-0.00220819514714588,1.5,0.5,2008,1.83148956078571,NA,NA,NA,"Dom","JC",1865
"793",4904,6206,882,0.319999992847443,60.5499992370605,28.8999996185303,122,2006,"2006-08-20",3836,"A","2007-08-29","CN",2007,1,1,1,3327,374,0.00528488847034671,"ABX",82,2235,43,NA,"R",NA,"10:22:00",0,9.11506849315069,0.0149213875654338,1.30130408136582,3.33333333333333,-2.33333333333333,2007,2.00111878428571,30.2,11438.16193,11438.16193,"Sub","PS",3119
"794",4904,6634,1250,0.129999995231628,59.1300010681152,29.8099994659424,182,2006,"2006-08-20",4239,"A","2008-08-13","CN",2008,1,1,2,3327,724,0.00219854545718465,"AB",87,2379,43,NA,"R",NA,"10:50:00",0,9.11506849315069,-0.731508601084933,1.48075887795869,3.33333333333333,-1.33333333333333,2008,2.59212595028571,30.2,7553.768545,7553.768545,"Sub","JC",3119
"795",4904,8416,2224,0.349999994039536,50.0999984741211,24.6000003814697,563,2006,"2006-08-20",5677,"A","2013-08-18","CN",2013,1,1,7,3327,2555,0.00698602803791155,"BrF",122,4798,88,NA,"R",NA,"08:37:00",0,9.11506849315069,0.426340851537839,0.453330874962856,3.33333333333333,3.66666666666667,2013,3.25588827135714,59.1,21891.56821,21891.56821,"Dom","HE",3119
"796",4910,6135,819,0.0900000035762787,58.3899993896484,27.5499992370605,120,2006,"2006-09-01",3772,"A","2007-07-24","CN",2007,1,1,1,1113,326,0.00154135989924731,"ABX",82,2225,168,NA,"R",NA,"10:52:00",0,3.04931506849315,-0.890448487695195,1.03507981270694,1.5,-0.5,2007,2.00111878428571,111,7340.22843,7340.22843,"Sub","PS",1113
"797",4910,6281,950,0.189999997615814,58.7999992370605,27.6000003814697,193,2006,"2006-09-01",3911,"A","2008-01-22","CN",2008,1,1,2,1113,508,0.00323129251838596,"ABX",85,2244,4,NA,"R",NA,"10:14:00",0,3.04931506849315,-0.481739416686531,1.04494019370028,1.5,0.5,2008,1.83148956078571,NA,NA,NA,"Sub","JC",1113
"798",4912,6183,860,0.270000010728836,54.2700004577637,23.0900001525879,163,2006,"2006-09-01",3813,"A","2007-08-18","CN",2007,1,1,1,737,351,0.0049751245338383,"ABX",82,2231,86,NA,"R",NA,"09:42:00",0,2.01917808219178,-0.0599948128135305,0.155554139395482,1.5,-0.5,2007,2.00111878428571,58,2904.123379,2904.123379,"Sub","PS",737
"799",4912,6244,915,0.129999995231628,57.2799987792969,27.4799995422363,32,2006,"2006-09-01",3874,"A","2008-01-12","CN",2008,1,1,2,737,498,0.00226955303774578,"ABX",85,2239,75,NA,"R",NA,"11:38:00",0,2.01917808219178,-0.714335465329671,1.02127565545135,1.5,0.5,2008,1.83148956078571,NA,NA,NA,"Sub","JC",737
"800",4915,6184,861,0.270000010728836,57.0400009155273,23.8199996948242,175,2006,"2006-09-01",3814,"A","2007-08-18","CN",2007,1,1,1,380,351,0.00473352044872316,"ABX",82,2231,86,NA,"R",NA,"09:30:00",1,1.04109589041096,-0.118426598827364,0.299512316682499,1,0,2007,2.00111878428571,58,2904.123379,2904.123379,"Sub","PS",380
"801",4917,6192,869,0.310000002384186,54.2999992370605,22.6900005340576,43,2006,"2006-09-01",3822,"A","2007-08-22","CN",2007,1,1,1,4212,355,0.00570902406519017,"ABX",82,2233,75,NA,"R",NA,"10:20:00",0,11.5397260273973,0.117498296838025,0.0766729721241677,3,-2,2007,2.00111878428571,51.2,4780.143159,4780.143159,"Sub","PS",3836
"802",4917,6213,889,0.0700000002980232,56.1599998474121,23.3500003814697,300,2006,"2006-09-01",3843,"A","2007-08-30","CN",2007,1,1,1,4212,363,0.00124643875513203,"ABX",82,2236,16,NA,"R",NA,"08:42:00",0,11.5397260273973,-0.961774968684482,0.206826992155594,3,-2,2007,2.00111878428571,11,15913.75238,15913.75238,"Sub","PS",3836
"803",4917,6352,1017,0.230000004172325,55.7999992370605,22.4099998474121,54,2006,"2006-09-01",3980,"A","2008-07-18","CN",2008,1,1,2,4212,686,0.00412186393041322,"FLOAT",87,2165,3,NA,"R",NA,"11:56:00",0,11.5397260273973,-0.266355317726386,0.0214559669667155,3,-1,2008,2.59212595028571,2,2385.566762,2385.566762,"Sub","JC",3836
